customer_id,recency_days,tenure_days,freq_total,freq_30d,freq_90d,freq_180d,monetary_90d,monetary_total,aov,amount_std,unique_categories,txn_per_month,mean_inter_days,top_category,late_rate,partial_rate,promo_rate,suspicious_count,age,gender,city_tier,kyc_verified,phone_verified,device_type,referral_source,credit_limit_vnd,account_age_days,churn
ZLP000136,10,303,11,1.0,3.0,6.0,673000.0,2041000.0,185545.45454545456,48160.90455206097,2,1.0891089108910892,28.9,Viễn thông,0.0,0.09090909090909091,0.18181818181818182,0,37.0,Female,2,1,1,iOS,Organic,500000,318,0
ZLP000137,18,178,3,1.0,1.0,3.0,2832000.0,9239100.000000006,3079700.000000002,214514.49251740708,2,0.5056179775280899,79.0,Điện tử,0.6666666666666666,0.0,0.0,0,23.0,Female,1,1,1,iOS,Unknown,2000000,184,1
ZLP000138,31,31,1,0.0,1.0,1.0,3203550.000000003,3203550.000000003,3203550.000000003,0.0,1,0.9677419354838709,31.0,Điện tử,0.0,0.0,0.0,0,26.0,Female,1,1,1,Android,Unknown,1000000,34,1
ZLP000140,17,299,10,1.0,2.0,6.0,1042000.0,3592000.0,359200.0,173764.08016490508,2,1.0033444816053512,30.77777777777778,Chăm sóc sức khỏe,0.2,0.1,0.0,1,20.0,Female,3,1,1,iOS,Campaign,2000000,394,0
ZLP000141,5,32,2,1.0,2.0,2.0,495000.0,495000.0,247500.0,3535.5339059327375,2,1.875,26.0,Thực phẩm & Ăn uống,0.0,0.0,0.0,0,29.0,Male,3,1,1,iOS,Organic,1000000,34,0
ZLP000142,32,298,7,0.0,2.0,4.0,1099000.0,4804000.0,686285.7142857143,262135.27950641204,2,0.7046979865771812,44.0,Thời trang,0.2857142857142857,0.0,0.14285714285714285,0,35.0,Female,1,1,1,Android,Campaign,500000,318,0
ZLP000143,48,303,7,0.0,2.0,4.0,1005000.0,3957000.0,565285.7142857143,264332.94301298267,1,0.6930693069306931,41.833333333333336,Thời trang,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,18.0,Female,1,1,1,Android,Referral,3000000,304,0
ZLP000144,80,299,5,0.0,1.0,2.0,10000.0,11019550.000000004,2203910.000000001,1270015.9607264793,3,0.5016722408026756,54.5,Điện tử,0.2,0.0,0.2,0,29.0,Female,1,1,0,Android,Campaign,2000000,318,0
ZLP000145,10,302,9,1.0,2.0,4.0,947000.0,3929000.0,436555.55555555556,305470.58414482034,2,0.8940397350993378,36.0,Thời trang,0.2222222222222222,0.0,0.0,1,29.0,Male,2,1,1,Android,Social,3000000,334,1
ZLP000146,2,58,3,2.0,3.0,3.0,569000.0,569000.0,189666.66666666666,16072.751268321595,1,1.5517241379310345,28.0,Viễn thông,0.3333333333333333,0.0,0.3333333333333333,0,32.0,Male,2,1,0,iOS,Referral,1000000,64,0
ZLP000147,45,301,5,0.0,1.0,2.0,10000.0,3442000.0,688400.0,411220.50046173524,1,0.4983388704318937,63.5,Du lịch & Vận chuyển,0.0,0.0,0.2,0,20.0,Male,1,1,1,Android,Referral,2000000,334,0
ZLP000148,270,270,1,0.0,0.0,0.0,0.0,238000.0,238000.0,0.0,1,0.1111111111111111,270.0,Giải trí,1.0,0.0,0.0,0,20.0,Male,3,1,1,Android,Unknown,1000000,274,1
ZLP000149,51,300,4,0.0,1.0,2.0,3203550.000000003,10964100.000000006,2741025.0000000014,573078.8202042266,1,0.4,82.33333333333333,Điện tử,0.0,0.25,0.25,0,31.0,Female,3,1,1,Android,Unknown,1000000,364,1
ZLP000150,47,122,7,0.0,4.0,7.0,621000.0,1321000.0,188714.2857142857,92265.40392750016,2,1.7213114754098362,12.0,Thực phẩm & Ăn uống,0.14285714285714285,0.14285714285714285,0.2857142857142857,0,29.0,Male,1,1,1,Android,Referral,2000000,124,1
ZLP000151,26,150,4,1.0,2.0,4.0,1178000.0,2405000.0,601250.0,84314.39181223254,2,0.8,41.0,Thời trang,0.25,0.0,0.0,0,29.0,Female,3,1,1,Android,Organic,3000000,154,0
ZLP000152,0,302,12,1.0,4.0,7.0,1030000.0,2824000.0,235333.33333333334,87013.40892835618,2,1.1920529801324504,27.0,Điện & Nước,0.0,0.16666666666666666,0.25,1,30.0,Male,1,1,1,iOS,Unknown,1000000,334,0
ZLP000153,9,212,17,2.0,5.0,14.0,1076000.0,3339000.0,196411.76470588235,42069.96972831305,3,2.405660377358491,12.125,Thực phẩm & Ăn uống,0.0,0.0,0.23529411764705882,0,23.0,Male,1,1,1,Android,Organic,3000000,214,0
ZLP000154,23,179,3,1.0,1.0,3.0,512000.0,839000.0,279666.6666666667,216712.55924226757,1,0.5027932960893855,77.5,Giải trí,0.0,0.0,0.0,0,29.0,Female,1,1,1,iOS,Campaign,2000000,184,0
ZLP000155,20,273,7,1.0,2.0,4.0,1681000.0,5242000.0,748857.1428571428,390856.0811737182,1,0.7692307692307693,41.666666666666664,Thời trang,0.14285714285714285,0.2857142857142857,0.14285714285714285,0,29.0,Female,2,1,1,Unknown,Social,1000000,274,0
ZLP000156,72,238,4,0.0,1.0,2.0,10000.0,1369000.0,342250.0,318754.21565839724,1,0.5042016806722689,55.333333333333336,Thời trang,0.25,0.0,0.25,0,23.0,Female,2,1,1,iOS,Organic,3000000,244,1
ZLP000157,51,271,6,0.0,2.0,4.0,106000.0,2147000.0,357833.3333333333,263342.6791590506,3,0.6642066420664207,43.2,Giải trí,0.3333333333333333,0.0,0.16666666666666666,0,27.0,Female,1,1,1,Android,Referral,2000000,274,0
ZLP000158,42,297,5,0.0,1.0,2.0,1011000.0,4720000.0,944000.0,489259.13379312604,2,0.5050505050505051,63.25,Du lịch & Vận chuyển,0.4,0.0,0.2,0,30.0,Male,3,1,0,Android,Campaign,2000000,484,0
ZLP000159,49,208,5,0.0,1.0,3.0,922000.0,3984000.0,796800.0,164571.26116062916,2,0.7211538461538461,39.5,Thời trang,0.2,0.2,0.2,0,20.0,Male,1,1,1,Android,Referral,2000000,214,0
ZLP000160,10,303,13,2.0,4.0,8.0,913000.0,2845000.0,218846.15384615384,48008.412724310016,1,1.2871287128712872,23.916666666666668,Viễn thông,0.07692307692307693,0.0,0.15384615384615385,0,31.0,Female,3,1,1,Android,Unknown,2000000,304,0
ZLP000161,19,302,12,1.0,3.0,7.0,714000.0,2889000.0,240750.0,65713.04699566553,4,1.1920529801324504,25.363636363636363,Điện & Nước,0.0,0.0,0.25,0,22.0,Female,2,1,1,Android,Social,3000000,304,0
ZLP000162,93,93,1,0.0,0.0,1.0,0.0,368000.0,368000.0,0.0,1,0.3225806451612903,93.0,Chăm sóc sức khỏe,0.0,0.0,1.0,0,32.0,Female,1,1,0,Android,Organic,1000000,94,1
ZLP000163,26,297,5,1.0,1.0,3.0,1260000.0,6370000.0,1274000.0,447747.13846098445,2,0.5050505050505051,67.5,Du lịch & Vận chuyển,0.2,0.0,0.4,0,34.0,Male,1,1,1,Android,Organic,500000,669,0
ZLP000164,18,301,17,2.0,5.0,10.0,365000.0,2226000.0,130941.17647058824,83699.21638539642,4,1.6943521594684385,17.25,Thực phẩm & Ăn uống,0.0,0.17647058823529413,0.058823529411764705,0,23.0,Other,2,1,1,Android,Unknown,3000000,364,0
ZLP000165,14,300,11,1.0,3.0,7.0,863000.0,2686000.0,244181.81818181818,105547.92104235703,2,1.1,28.0,Điện & Nước,0.0,0.0,0.0,0,33.0,Male,1,1,1,Android,Referral,3000000,484,0
ZLP000166,26,301,6,1.0,2.0,3.0,1981000.0,4609000.0,768166.6666666666,383462.8621739877,2,0.5980066445182725,54.8,Thời trang,0.0,0.0,0.0,0,30.0,Female,2,1,1,Android,Organic,1000000,574,0
ZLP000167,286,299,2,0.0,0.0,0.0,0.0,429000.0,214500.0,115258.40533340725,1,0.20066889632107024,13.0,Thực phẩm & Ăn uống,0.0,0.0,0.0,0,32.0,Female,2,1,1,Android,Referral,1000000,334,1
ZLP000169,22,297,6,1.0,2.0,3.0,2075000.0,4718000.0,786333.3333333334,315890.27630914294,2,0.6060606060606061,54.4,Du lịch & Vận chuyển,0.0,0.0,0.16666666666666666,0,26.0,Female,1,1,1,Android,Organic,500000,364,1
ZLP000171,88,298,4,0.0,1.0,2.0,1132000.0,7345000.0,1836250.0,819209.9344286949,2,0.40268456375838924,69.66666666666667,Điện tử,0.0,0.0,0.0,0,22.0,Female,1,1,1,Android,Campaign,500000,484,0
ZLP000172,14,242,13,1.0,5.0,9.0,524000.0,1742000.0,134000.0,112368.44159579088,3,1.6115702479338843,18.583333333333332,Thực phẩm & Ăn uống,0.15384615384615385,0.0,0.3076923076923077,0,23.0,Male,2,1,1,iOS,Campaign,2000000,244,0
ZLP000174,6,297,4,1.0,2.0,2.0,4305000.0,9253000.0,2313250.0,901854.1548757574,1,0.40404040404040403,96.66666666666667,Điện tử,0.25,0.0,0.25,0,30.0,Male,1,1,1,iOS,Social,2000000,334,0
ZLP000175,7,87,4,1.0,4.0,4.0,968000.0,968000.0,242000.0,107269.13193769523,2,1.3793103448275863,26.666666666666668,Điện & Nước,0.25,0.0,0.0,0,29.0,Female,3,1,1,Android,Referral,2000000,94,0
ZLP000177,0,243,10,2.0,4.0,7.0,964000.0,2293000.0,229300.0,55729.605138461986,3,1.234567901234568,26.555555555555557,Viễn thông,0.1,0.1,0.3,0,28.0,Female,1,1,1,Android,Referral,1000000,244,0
ZLP000178,61,302,4,0.0,1.0,2.0,1640000.0,8619550.000000004,2154887.500000001,711970.9853346098,3,0.3973509933774835,79.33333333333333,Điện tử,0.5,0.0,0.0,0,36.0,Male,3,1,1,iOS,Referral,1000000,334,0
ZLP000179,19,212,5,1.0,2.0,4.0,1245000.0,3368000.0,673600.0,191102.85188871462,1,0.7075471698113208,48.0,Thời trang,0.4,0.0,0.2,0,26.0,Female,3,1,1,Android,Social,1000000,214,1
ZLP000180,2,91,7,3.0,6.0,7.0,1150000.0,1351000.0,193000.0,106539.50753906583,2,2.307692307692308,14.333333333333334,Thực phẩm & Ăn uống,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,44.0,Male,1,1,1,Android,Campaign,2000000,94,0
ZLP000181,12,298,11,1.0,3.0,6.0,671000.0,2092000.0,190181.81818181818,75105.01738475024,2,1.1073825503355705,28.1,Viễn thông,0.09090909090909091,0.0,0.09090909090909091,0,31.0,Female,1,1,1,Android,Organic,2000000,394,0
ZLP000182,7,300,12,1.0,3.0,7.0,984000.0,3040000.0,253333.33333333334,69274.59633205882,3,1.2,26.363636363636363,Điện & Nước,0.08333333333333333,0.0,0.08333333333333333,0,22.0,Male,3,1,1,iOS,Referral,500000,304,0
ZLP000183,22,298,12,1.0,3.0,7.0,305000.0,2278000.0,189833.33333333334,78158.15357144109,3,1.2080536912751678,24.727272727272727,Viễn thông,0.16666666666666666,0.08333333333333333,0.16666666666666666,1,21.0,Female,3,1,1,Android,Organic,3000000,334,0
ZLP000184,35,300,3,0.0,1.0,1.0,2975000.0,6168000.0,2056000.0,1774937.4636871014,1,0.3,132.0,Điện tử,0.0,0.0,0.6666666666666666,0,30.0,Male,1,1,1,Android,Campaign,3000000,334,0
ZLP000185,52,93,2,0.0,1.0,2.0,596000.0,1115000.0,557500.0,54447.222151364156,1,0.6451612903225806,41.0,Thời trang,0.0,0.5,0.0,0,26.0,Male,1,1,1,iOS,Organic,2000000,94,0
ZLP000186,17,302,17,1.0,5.0,11.0,943000.0,2956000.0,173882.35294117648,89282.47473114557,1,1.6887417218543046,17.1875,Thực phẩm & Ăn uống,0.058823529411764705,0.058823529411764705,0.0,1,27.0,Male,1,1,1,Android,Campaign,1000000,318,0
ZLP000187,192,299,5,0.0,0.0,0.0,0.0,1544000.0,308800.0,67284.47071947584,1,0.5016722408026756,26.25,Chăm sóc sức khỏe,0.4,0.0,0.2,0,30.0,Male,2,1,1,Android,Campaign,3000000,334,1
ZLP000188,7,241,12,2.0,5.0,9.0,1045000.0,2176000.0,181333.33333333334,90777.78395954629,3,1.4937759336099585,20.818181818181817,Thực phẩm & Ăn uống,0.4166666666666667,0.0,0.16666666666666666,0,27.0,Male,1,1,1,iOS,Social,3000000,244,0
ZLP000189,15,298,10,1.0,3.0,6.0,814000.0,4034000.0,403400.0,123864.80084708847,2,1.006711409395973,30.88888888888889,Chăm sóc sức khỏe,0.1,0.2,0.3,0,27.0,Female,1,1,1,Android,Referral,5000000,364,0
ZLP000190,5,301,10,1.0,3.0,6.0,654000.0,3849000.0,384900.0,157708.20453539435,4,0.9966777408637874,32.333333333333336,Chăm sóc sức khỏe,0.2,0.0,0.0,0,18.0,Female,2,1,1,iOS,Organic,1000000,364,0
ZLP000191,13,289,9,1.0,2.0,5.0,708000.0,3244000.0,360444.44444444444,53772.927926399716,3,0.9342560553633218,33.875,Chăm sóc sức khỏe,0.0,0.0,0.2222222222222222,0,25.0,Female,3,1,1,Android,Social,5000000,290,0
ZLP000192,13,298,9,1.0,2.0,5.0,883000.0,3296000.0,366222.22222222225,163241.98125618434,3,0.9060402684563759,35.125,Chăm sóc sức khỏe,0.0,0.1111111111111111,0.0,0,33.0,Female,2,1,0,Android,Campaign,500000,318,0
ZLP000193,57,303,3,0.0,1.0,1.0,1349000.0,7579000.0,2526333.3333333335,1022355.2872330311,1,0.297029702970297,122.5,Điện tử,0.0,0.0,0.6666666666666666,0,29.0,Male,1,1,1,Android,Organic,2000000,334,0
ZLP000194,297,297,1,0.0,0.0,0.0,0.0,1825000.0,1825000.0,0.0,1,0.10101010101010101,297.0,Điện tử,0.0,0.0,1.0,0,20.0,Female,1,1,1,iOS,Campaign,2000000,574,1
ZLP000195,3,286,12,2.0,4.0,7.0,1004000.0,3976000.0,331333.3333333333,130858.23928159352,3,1.2587412587412588,25.09090909090909,Chăm sóc sức khỏe,0.0,0.08333333333333333,0.3333333333333333,0,29.0,Male,1,1,1,iOS,Organic,2000000,290,0
ZLP000196,28,121,4,1.0,2.0,4.0,483000.0,1115000.0,278750.0,71126.06179640953,1,0.9917355371900827,30.333333333333332,Điện & Nước,0.0,0.0,0.0,0,30.0,Female,3,1,1,Android,Campaign,2000000,124,0
ZLP000198,3,299,12,1.0,4.0,8.0,1105000.0,3161000.0,263416.6666666667,71808.40458955323,1,1.2040133779264215,26.454545454545453,Điện & Nước,0.0,0.0,0.25,0,28.0,Male,1,1,1,iOS,Referral,3000000,364,0
ZLP000199,21,238,9,1.0,4.0,7.0,796000.0,1852000.0,205777.77777777778,44429.09457151298,1,1.134453781512605,26.375,Viễn thông,0.3333333333333333,0.0,0.4444444444444444,0,28.0,Male,1,1,1,iOS,Campaign,2000000,244,0
ZLP000200,0,89,3,1.0,3.0,3.0,1018000.0,1018000.0,339333.3333333333,76271.44507175233,1,1.0112359550561798,44.0,Chăm sóc sức khỏe,0.0,0.0,0.6666666666666666,0,21.0,Female,2,1,0,Android,Organic,5000000,94,0
ZLP000201,48,298,6,0.0,1.0,3.0,84000.0,1982000.0,330333.3333333333,157653.6287773506,3,0.6040268456375839,49.4,Giải trí,0.0,0.0,0.0,0,30.0,Male,2,1,1,Android,Organic,500000,318,0
ZLP000202,32,32,1,0.0,1.0,1.0,1603000.0,1603000.0,1603000.0,0.0,1,0.9375,32.0,Điện tử,0.0,0.0,1.0,0,31.0,Female,1,0,1,iOS,Unknown,2000000,34,0
ZLP000204,25,299,11,1.0,3.0,6.0,958000.0,2712000.0,246545.45454545456,61704.72208245271,3,1.1036789297658862,27.0,Viễn thông,0.18181818181818182,0.09090909090909091,0.09090909090909091,0,34.0,Female,3,1,1,Android,Unknown,2000000,364,0
ZLP000205,21,298,8,1.0,3.0,5.0,1183000.0,3792000.0,474000.0,133170.13822282274,2,0.8053691275167785,39.0,Chăm sóc sức khỏe,0.0,0.125,0.0,0,19.0,Female,2,1,1,Android,Campaign,3000000,364,0
ZLP000206,7,297,17,2.0,5.0,10.0,1172000.0,3405000.0,200294.11764705883,92716.47959362615,4,1.7171717171717171,17.6875,Thực phẩm & Ăn uống,0.0,0.058823529411764705,0.23529411764705882,0,22.0,Male,2,1,1,iOS,Organic,1000000,394,0
ZLP000207,4,302,6,1.0,1.0,4.0,10000.0,2999000.0,499833.3333333333,339471.59920480335,1,0.5960264900662252,59.2,Du lịch & Vận chuyển,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,31.0,Female,3,1,1,Android,Unknown,1000000,364,1
ZLP000208,34,63,2,0.0,2.0,2.0,995000.0,995000.0,497500.0,219910.2089490163,2,0.9523809523809523,28.0,Chăm sóc sức khỏe,0.0,0.0,0.5,0,31.0,Female,3,0,1,Android,Organic,3000000,64,0
ZLP000209,33,33,1,0.0,1.0,1.0,408000.0,408000.0,408000.0,0.0,1,0.9090909090909091,33.0,Thực phẩm & Ăn uống,0.0,0.0,0.0,0,31.0,Female,3,1,1,Android,Referral,2000000,34,0
ZLP000210,28,300,8,1.0,2.0,5.0,694000.0,2462000.0,307750.0,149327.77944604182,2,0.8,38.285714285714285,Chăm sóc sức khỏe,0.125,0.0,0.25,0,51.0,Female,1,1,1,Android,Social,1000000,574,0
ZLP000211,8,237,15,2.0,6.0,11.0,1195000.0,2811000.0,187400.0,96144.83122575322,3,1.8987341772151898,15.928571428571429,Thực phẩm & Ăn uống,0.06666666666666667,0.06666666666666667,0.0,0,31.0,Female,1,1,0,Android,Referral,2000000,244,0
ZLP000212,3,268,10,1.0,4.0,6.0,1338000.0,2607000.0,260700.0,84919.63521144238,2,1.1194029850746268,29.0,Điện & Nước,0.0,0.0,0.3,0,34.0,Female,2,1,1,iOS,Social,2000000,274,0
ZLP000213,302,302,1,0.0,0.0,0.0,0.0,477000.0,477000.0,0.0,1,0.09933774834437087,302.0,Du lịch & Vận chuyển,0.0,0.0,0.0,0,33.0,Male,3,1,1,Android,Referral,2000000,318,1
ZLP000214,33,239,8,0.0,2.0,5.0,1166000.0,4286000.0,535750.0,425849.99035542354,1,1.00418410041841,28.571428571428573,Thời trang,0.25,0.0,0.125,0,31.0,Female,3,1,0,Android,Campaign,500000,244,0
ZLP000215,7,33,2,1.0,2.0,2.0,659000.0,659000.0,329500.0,53033.00858899106,2,1.8181818181818181,26.0,Chăm sóc sức khỏe,0.0,0.0,0.0,0,26.0,Male,1,1,1,Android,Unknown,2000000,34,0
ZLP000216,281,300,2,0.0,0.0,0.0,0.0,261000.0,130500.0,27577.164466275353,1,0.2,18.0,Thực phẩm & Ăn uống,0.0,0.0,0.0,0,32.0,Male,2,1,1,Android,Unknown,2000000,394,1
ZLP000217,1,297,12,2.0,4.0,7.0,915000.0,3027000.0,252250.0,95778.27140185436,2,1.2121212121212122,26.272727272727273,Điện & Nước,0.08333333333333333,0.08333333333333333,0.25,0,23.0,Female,1,1,1,Android,Campaign,3000000,484,0
ZLP000219,53,297,4,0.0,1.0,2.0,2121000.0,10335550.000000004,2583887.500000001,607055.2286448089,2,0.40404040404040403,81.0,Điện tử,0.0,0.0,0.0,0,25.0,Male,1,1,1,Android,Campaign,2000000,318,0
ZLP000220,24,300,11,1.0,3.0,6.0,809000.0,2828000.0,257090.9090909091,69953.49104291301,2,1.1,27.1,Điện & Nước,0.09090909090909091,0.0,0.2727272727272727,1,28.0,Female,1,1,1,iOS,Organic,1000000,334,0
ZLP000221,28,298,5,1.0,2.0,3.0,3020000.0,11639100.000000006,2327820.000000001,981543.6112318201,1,0.5033557046979865,67.25,Điện tử,0.0,0.0,0.2,0,41.0,Female,1,1,1,iOS,Organic,1000000,304,1
ZLP000222,23,286,15,1.0,4.0,8.0,851000.0,3077000.0,205133.33333333334,88330.44020419384,1,1.5734265734265735,18.428571428571427,Thực phẩm & Ăn uống,0.06666666666666667,0.13333333333333333,0.13333333333333333,0,18.0,Female,2,1,1,Android,Organic,1000000,290,0
ZLP000223,20,150,4,1.0,2.0,4.0,979000.0,2561000.0,640250.0,289483.8798045008,2,0.8,42.666666666666664,Thời trang,0.0,0.0,0.5,0,32.0,Female,1,1,1,Android,Social,500000,154,0
ZLP000225,16,303,12,1.0,4.0,7.0,1009000.0,2523000.0,210250.0,74342.11457848102,3,1.188118811881188,25.545454545454547,Viễn thông,0.0,0.08333333333333333,0.5,0,25.0,Male,1,1,1,Android,Social,3000000,334,0
ZLP000226,4,118,10,2.0,7.0,10.0,658000.0,1175000.0,117500.0,64685.99367543006,2,2.5423728813559325,12.11111111111111,Thực phẩm & Ăn uống,0.1,0.1,0.1,0,34.0,Male,1,1,1,Android,Referral,2000000,124,0
ZLP000227,92,92,1,0.0,0.0,1.0,0.0,2892000.0,2892000.0,0.0,1,0.32608695652173914,92.0,Điện tử,0.0,0.0,0.0,0,28.0,Female,3,1,1,iOS,Campaign,1000000,94,0
ZLP000228,52,298,7,0.0,2.0,4.0,727000.0,4824000.0,689142.8571428572,373684.1039217611,1,0.7046979865771812,40.666666666666664,Du lịch & Vận chuyển,0.14285714285714285,0.14285714285714285,0.0,0,21.0,Male,1,1,1,iOS,Organic,1000000,364,0
ZLP000230,122,122,1,0.0,0.0,1.0,0.0,427000.0,427000.0,0.0,1,0.24590163934426232,122.0,Thời trang,0.0,0.0,1.0,0,32.0,Female,2,1,1,Android,Unknown,3000000,124,1
ZLP000231,23,297,5,1.0,2.0,3.0,449000.0,1741000.0,348200.0,196628.32959672928,2,0.5050505050505051,68.25,Giải trí,0.0,0.0,0.0,0,23.0,Male,2,1,1,Android,Social,1000000,484,1
ZLP000232,38,301,7,0.0,1.0,3.0,884000.0,3758000.0,536857.1428571428,329441.1574021622,1,0.6976744186046512,43.333333333333336,Thời trang,0.14285714285714285,0.0,0.2857142857142857,0,29.0,Female,3,1,1,Android,Social,2000000,334,0
ZLP000233,13,302,6,1.0,3.0,4.0,1826000.0,6000000.0,1000000.0,564407.6540940953,2,0.5960264900662252,57.2,Du lịch & Vận chuyển,0.0,0.0,0.16666666666666666,0,28.0,Female,2,1,1,Android,Social,1000000,304,0
ZLP000234,217,303,3,0.0,0.0,0.0,0.0,3052000.0,1017333.3333333334,290036.7792769278,1,0.297029702970297,42.5,Du lịch & Vận chuyển,0.3333333333333333,0.0,0.3333333333333333,0,24.0,Male,3,1,1,Android,Campaign,1000000,394,1
ZLP000236,25,300,4,1.0,1.0,2.0,2460000.0,11578550.000000004,2894637.500000001,315041.0432917176,2,0.4,91.33333333333333,Điện tử,0.0,0.0,0.25,0,31.0,Female,3,1,1,Android,Organic,2000000,318,1
ZLP000237,13,151,4,1.0,3.0,4.0,1512000.0,2411000.0,602750.0,301111.6902413455,1,0.794701986754967,45.333333333333336,Thời trang,0.0,0.0,0.25,0,18.0,Male,2,0,1,Android,Campaign,1000000,154,0
ZLP000238,27,92,4,1.0,3.0,4.0,744000.0,1035000.0,258750.0,101147.99388354999,3,1.3043478260869565,21.333333333333332,Điện & Nước,0.0,0.0,0.25,0,29.0,Female,2,1,1,iOS,Campaign,500000,94,0
ZLP000240,6,303,12,1.0,4.0,7.0,779000.0,2296000.0,191333.33333333334,68962.87978237848,2,1.188118811881188,26.545454545454547,Viễn thông,0.0,0.0,0.16666666666666666,0,33.0,Female,2,1,1,iOS,Campaign,1000000,484,0
ZLP000241,1,297,12,2.0,4.0,7.0,814000.0,2768000.0,230666.66666666666,117632.96796185647,4,1.2121212121212122,26.272727272727273,Điện & Nước,0.0,0.16666666666666666,0.08333333333333333,0,23.0,Female,1,1,1,iOS,Organic,2000000,364,0
ZLP000242,11,150,6,1.0,3.0,6.0,395000.0,1113000.0,185500.0,78469.73939041725,2,1.2,27.4,Điện & Nước,0.0,0.3333333333333333,0.16666666666666666,0,27.0,Female,1,1,1,Android,Social,1000000,154,0
ZLP000243,241,272,2,0.0,0.0,0.0,0.0,224000.0,112000.0,67882.25099390856,2,0.22058823529411764,30.0,Viễn thông,0.0,0.0,0.0,0,31.0,Male,3,1,1,Android,Referral,3000000,274,1
ZLP000244,0,303,11,2.0,4.0,7.0,814000.0,2870000.0,260909.0909090909,93725.61501047037,2,1.0891089108910892,29.8,Điện & Nước,0.09090909090909091,0.0,0.09090909090909091,0,33.0,Female,2,1,1,iOS,Organic,1000000,334,0
ZLP000245,9,300,12,1.0,3.0,7.0,752000.0,3201000.0,266750.0,100715.73407819202,2,1.2,26.09090909090909,Điện & Nước,0.0,0.08333333333333333,0.16666666666666666,0,27.0,Female,1,1,1,Android,Unknown,1000000,364,0
ZLP000246,10,303,12,1.0,4.0,7.0,984000.0,2741000.0,228416.66666666666,62469.568348892644,3,1.188118811881188,26.272727272727273,Điện & Nước,0.16666666666666666,0.08333333333333333,0.08333333333333333,1,25.0,Male,3,1,1,iOS,Campaign,1000000,334,0
ZLP000247,6,302,18,1.0,5.0,9.0,1140000.0,4045000.0,224722.22222222222,90464.03611416728,5,1.7880794701986755,16.823529411764707,Thực phẩm & Ăn uống,0.2222222222222222,0.05555555555555555,0.1111111111111111,0,25.0,Male,2,1,1,iOS,Referral,1000000,304,0
ZLP000248,28,298,8,1.0,2.0,5.0,603000.0,2805000.0,350625.0,122813.37467881908,3,0.8053691275167785,38.0,Chăm sóc sức khỏe,0.125,0.125,0.125,0,24.0,Female,1,1,0,iOS,Unknown,500000,394,0
ZLP000250,39,303,5,0.0,1.0,3.0,982000.0,4429000.0,885800.0,355651.7960027757,3,0.49504950495049505,65.5,Du lịch & Vận chuyển,0.2,0.2,0.0,0,30.0,Female,3,1,1,Unknown,Social,3000000,484,0
ZLP000254,25,149,2,1.0,1.0,2.0,3070000.0,5313000.0,2656500.0,584777.3080412748,1,0.40268456375838924,124.0,Điện tử,0.0,0.0,0.5,0,34.0,Female,1,1,1,Android,Social,2000000,154,1
ZLP000255,12,208,6,1.0,2.0,4.0,1482000.0,2627000.0,437833.3333333333,371161.6449293578,2,0.8653846153846153,38.4,Thời trang,0.5,0.0,0.0,0,18.0,Male,1,0,1,Android,Social,1000000,214,0
ZLP000256,16,303,8,1.0,2.0,5.0,963000.0,3279000.0,409875.0,191162.18805730683,2,0.7920792079207921,40.285714285714285,Chăm sóc sức khỏe,0.125,0.0,0.125,0,25.0,Female,2,1,1,Android,Social,3000000,364,0
ZLP000257,21,297,11,1.0,3.0,6.0,785000.0,2945000.0,267727.2727272727,83863.09189278787,3,1.1111111111111112,27.1,Điện & Nước,0.0,0.18181818181818182,0.0,0,35.0,Female,1,1,1,iOS,Organic,5000000,334,0
ZLP000258,17,286,8,1.0,2.0,4.0,1423000.0,4505000.0,563125.0,193708.4978591728,1,0.8391608391608392,37.857142857142854,Thời trang,0.0,0.0,0.25,0,23.0,Female,1,1,1,Android,Organic,3000000,290,0
ZLP000259,1,213,16,4.0,7.0,14.0,1422000.0,3088000.0,193000.0,95622.87034665573,2,2.2535211267605635,13.533333333333333,Thực phẩm & Ăn uống,0.375,0.0,0.1875,0,30.0,Female,3,1,1,iOS,Campaign,500000,214,0
ZLP000260,10,272,9,1.0,3.0,5.0,1296000.0,3732000.0,414666.6666666667,165945.77427581578,3,0.9926470588235294,32.125,Chăm sóc sức khỏe,0.1111111111111111,0.0,0.1111111111111111,0,32.0,Female,1,1,1,iOS,Referral,1000000,274,0
