transaction_id,customer_id,transaction_date,payment_category,payment_mode,amount_vnd,repayment_status,promo_applied,is_suspicious_flag,ym,has_suspicious
TRX00000199,ZLP000030,2024-08-18 18:02:42,Thời trang,Auto-debit,792000.0,OnTime,FreeFee,0,2024-08,0
TRX00000200,ZLP000030,2024-10-01 19:44:47,Thời trang,Auto-debit,291000.0,OnTime,No Promo,0,2024-10,0
TRX00000201,ZLP000030,2024-11-14 07:02:22,Thời trang,ZaloPay Balance,518000.0,OnTime,No Promo,0,2024-11,0
TRX00000202,ZLP000031,2024-01-02 18:43:14,Điện tử,Bank Transfer,1934000.0,OnTime,LimitUpgrade,0,2024-01,0
TRX00000203,ZLP000031,2024-04-03 18:01:23,Điện tử,ZaloPay Balance,2931000.0,OnTime,Cashback,0,2024-04,0
TRX00000204,ZLP000031,2024-06-28 13:15:00,Điện tử,ZaloPay Balance,950000.0,OnTime,No Promo,0,2024-06,0
TRX00000205,ZLP000031,2024-09-15 22:27:44,Điện & Nước,Auto-debit,184000.0,Late,No Promo,0,2024-09,0
TRX00000206,ZLP000032,2024-01-05 10:24:39,Điện tử,Auto-debit,940000.0,OnTime,FreeFee,0,2024-01,0
TRX00000207,ZLP000032,2024-04-20 08:19:33,Du lịch & Vận chuyển,ZaloPay Balance,163000.0,OnTime,Cashback,0,2024-04,0
TRX00000208,ZLP000032,2024-06-19 22:59:17,Du lịch & Vận chuyển,ZaloPay Balance,551000.0,OnTime,No Promo,0,2024-06,0
TRX00000209,ZLP000032,2024-08-26 14:28:54,Du lịch & Vận chuyển,ZaloPay Balance,352000.0,OnTime,LimitUpgrade,0,2024-08,0
TRX00000210,ZLP000032,2024-10-18 19:12:14,Du lịch & Vận chuyển,Manual,571000.0,OnTime,No Promo,0,2024-10,0
TRX00000211,ZLP000032,2024-12-20 13:50:47,Du lịch & Vận chuyển,Bank Transfer,788000.0,OnTime,No Promo,0,2024-12,0
TRX00000212,ZLP000033,2024-01-02 20:26:51,Điện & Nước,Manual,276000.0,OnTime,LimitUpgrade,0,2024-01,0
TRX00000213,ZLP000033,2024-01-25 16:44:47,Điện & Nước,ZaloPay Balance,437000.0,OnTime,No Promo,0,2024-01,0
TRX00000214,ZLP000033,2024-02-26 11:10:12,Điện & Nước,Bank Transfer,277000.0,OnTime,No Promo,0,2024-02,0
TRX00000215,ZLP000033,2024-03-19 12:49:14,Điện & Nước,Auto-debit,252000.0,OnTime,No Promo,0,2024-03,0
TRX00000216,ZLP000033,2024-04-12 15:34:55,Điện & Nước,ZaloPay Balance,244000.0,OnTime,No Promo,0,2024-04,0
TRX00000217,ZLP000033,2024-05-12 21:27:03,Điện & Nước,ZaloPay Balance,137000.0,OnTime,No Promo,0,2024-05,0
TRX00000218,ZLP000033,2024-06-13 22:42:12,Điện & Nước,ZaloPay Balance,288000.0,OnTime,No Promo,0,2024-06,0
TRX00000219,ZLP000033,2024-07-13 16:25:56,Điện & Nước,Bank Transfer,237000.0,OnTime,No Promo,0,2024-07,0
TRX00000220,ZLP000033,2024-08-08 21:09:44,Thực phẩm & Ăn uống,ZaloPay Balance,335000.0,OnTime,FreeFee,0,2024-08,0
TRX00000221,ZLP000033,2024-09-01 17:28:20,Điện & Nước,Manual,277000.0,OnTime,Cashback,0,2024-09,0
TRX00000222,ZLP000033,2024-09-27 19:05:28,Điện & Nước,Auto-debit,381000.0,OnTime,No Promo,0,2024-09,0
TRX00000223,ZLP000033,2024-10-28 18:15:24,Điện & Nước,Bank Transfer,233000.0,OnTime,No Promo,0,2024-10,0
TRX00000224,ZLP000033,2024-11-22 13:50:15,Điện & Nước,Manual,142000.0,OnTime,No Promo,0,2024-11,0
TRX00000225,ZLP000033,2024-12-13 23:35:18,Điện & Nước,ZaloPay Balance,210000.0,OnTime,No Promo,0,2024-12,0
TRX00000226,ZLP000034,2024-04-30 16:22:39,Thời trang,ZaloPay Balance,419000.0,Late,No Promo,0,2024-04,0
TRX00000227,ZLP000034,2024-05-27 13:07:04,Điện & Nước,Manual,275000.0,OnTime,No Promo,0,2024-05,0
TRX00000228,ZLP000034,2024-06-15 12:40:03,Điện & Nước,Auto-debit,364000.0,OnTime,No Promo,0,2024-06,0
TRX00000229,ZLP000034,2024-07-10 13:25:11,Thời trang,Bank Transfer,291000.0,OnTime,No Promo,0,2024-07,0
TRX00000230,ZLP000034,2024-08-05 13:33:07,Điện & Nước,Bank Transfer,347000.0,OnTime,No Promo,0,2024-08,0
TRX00000231,ZLP000034,2024-09-02 14:56:30,Điện & Nước,ZaloPay Balance,238000.0,OnTime,No Promo,0,2024-09,0
TRX00000232,ZLP000034,2024-09-25 10:50:18,Điện & Nước,Auto-debit,249000.0,OnTime,No Promo,0,2024-09,0
TRX00000233,ZLP000034,2024-10-22 10:45:50,Điện & Nước,ZaloPay Balance,368000.0,OnTime,No Promo,0,2024-10,0
TRX00000234,ZLP000034,2024-11-22 16:30:16,Điện & Nước,ZaloPay Balance,148000.0,OnTime,No Promo,0,2024-11,0
TRX00000235,ZLP000034,2024-12-22 16:04:36,Điện & Nước,Auto-debit,316000.0,OnTime,No Promo,0,2024-12,0
TRX00000236,ZLP000035,2024-01-02 08:12:26,Điện & Nước,Auto-debit,285000.0,OnTime,No Promo,0,2024-01,0
TRX00000237,ZLP000036,2024-06-03 23:13:36,Điện & Nước,Auto-debit,871000.0,OnTime,No Promo,0,2024-06,0
TRX00000238,ZLP000036,2024-08-31 08:00:33,Du lịch & Vận chuyển,ZaloPay Balance,678000.0,Late,No Promo,0,2024-08,0
TRX00000239,ZLP000036,2024-10-02 14:11:18,Du lịch & Vận chuyển,ZaloPay Balance,1527000.0,OnTime,No Promo,0,2024-10,0
TRX00000240,ZLP000036,2024-11-25 09:49:51,Du lịch & Vận chuyển,ZaloPay Balance,964000.0,OnTime,No Promo,0,2024-11,0
TRX00000241,ZLP000036,2024-12-14 16:20:38,Du lịch & Vận chuyển,Auto-debit,626000.0,OnTime,No Promo,0,2024-12,0
TRX00000242,ZLP000037,2024-05-02 14:29:12,Thời trang,Auto-debit,398000.0,OnTime,No Promo,0,2024-05,0
TRX00000243,ZLP000037,2024-06-28 20:49:47,Thời trang,Auto-debit,426000.0,OnTime,No Promo,0,2024-06,0
TRX00000244,ZLP000039,2024-02-01 16:12:57,Điện & Nước,Bank Transfer,135000.0,OnTime,No Promo,0,2024-02,0
TRX00000245,ZLP000039,2024-03-06 22:34:57,Điện & Nước,ZaloPay Balance,248000.0,OnTime,No Promo,0,2024-03,0
TRX00000246,ZLP000039,2024-03-28 15:00:13,Điện & Nước,ZaloPay Balance,243000.0,OnTime,LimitUpgrade,0,2024-03,0
TRX00000247,ZLP000039,2024-04-26 17:11:25,Điện & Nước,ZaloPay Balance,265000.0,OnTime,No Promo,0,2024-04,0
TRX00000248,ZLP000039,2024-05-19 11:01:32,Điện & Nước,Auto-debit,179000.0,OnTime,No Promo,0,2024-05,0
TRX00000249,ZLP000039,2024-06-10 23:41:19,Điện & Nước,Bank Transfer,266000.0,Late,No Promo,0,2024-06,0
TRX00000250,ZLP000039,2024-07-11 23:14:01,Điện & Nước,Manual,370000.0,Late,No Promo,0,2024-07,0
TRX00000251,ZLP000039,2024-08-09 12:21:00,Điện & Nước,ZaloPay Balance,159000.0,OnTime,No Promo,0,2024-08,0
TRX00000252,ZLP000039,2024-09-11 15:10:41,Điện & Nước,ZaloPay Balance,303000.0,OnTime,No Promo,0,2024-09,0
TRX00000253,ZLP000039,2024-10-03 21:41:23,Điện & Nước,ZaloPay Balance,231000.0,Late,No Promo,0,2024-10,0
TRX00000254,ZLP000039,2024-11-03 16:30:55,Điện & Nước,Bank Transfer,257000.0,OnTime,No Promo,0,2024-11,0
TRX00000255,ZLP000039,2024-11-25 21:39:49,Điện & Nước,ZaloPay Balance,220000.0,OnTime,FreeFee,0,2024-11,0
TRX00000256,ZLP000039,2024-12-25 18:34:58,Điện & Nước,ZaloPay Balance,313000.0,OnTime,No Promo,0,2024-12,0
TRX00000257,ZLP000040,2024-05-31 11:39:13,Thực phẩm & Ăn uống,Auto-debit,279000.0,OnTime,No Promo,0,2024-05,0
TRX00000258,ZLP000040,2024-06-17 08:27:56,Thực phẩm & Ăn uống,Auto-debit,207000.0,OnTime,Cashback,0,2024-06,0
TRX00000259,ZLP000040,2024-07-01 10:16:56,Thực phẩm & Ăn uống,Auto-debit,233000.0,OnTime,No Promo,0,2024-07,0
TRX00000260,ZLP000040,2024-07-20 16:24:38,Thực phẩm & Ăn uống,Bank Transfer,58000.0,OnTime,No Promo,0,2024-07,0
TRX00000261,ZLP000040,2024-07-28 21:53:07,Chăm sóc sức khỏe,Auto-debit,207000.0,OnTime,No Promo,0,2024-07,0
TRX00000262,ZLP000040,2024-08-17 11:25:01,Thực phẩm & Ăn uống,ZaloPay Balance,176000.0,Late,No Promo,0,2024-08,0
TRX00000263,ZLP000040,2024-09-03 12:17:03,Thực phẩm & Ăn uống,ZaloPay Balance,200000.0,OnTime,No Promo,0,2024-09,0
TRX00000264,ZLP000040,2024-10-04 12:57:43,Thực phẩm & Ăn uống,Auto-debit,205000.0,OnTime,No Promo,0,2024-10,0
TRX00000265,ZLP000040,2024-10-31 09:12:10,Thực phẩm & Ăn uống,ZaloPay Balance,81000.0,Partial,No Promo,0,2024-10,0
TRX00000266,ZLP000040,2024-11-11 13:49:03,Thực phẩm & Ăn uống,ZaloPay Balance,10000.0,OnTime,LimitUpgrade,0,2024-11,0
TRX00000267,ZLP000040,2024-11-30 15:52:55,Thực phẩm & Ăn uống,ZaloPay Balance,223000.0,OnTime,No Promo,0,2024-11,0
TRX00000268,ZLP000040,2024-12-10 23:22:41,Thực phẩm & Ăn uống,ZaloPay Balance,10000.0,OnTime,No Promo,0,2024-12,0
TRX00000269,ZLP000040,2024-12-24 08:55:31,Thực phẩm & Ăn uống,ZaloPay Balance,109000.0,OnTime,No Promo,0,2024-12,0
TRX00000270,ZLP000041,2024-04-03 11:31:05,Chăm sóc sức khỏe,ZaloPay Balance,231000.0,OnTime,No Promo,0,2024-04,0
TRX00000271,ZLP000041,2024-05-10 17:21:14,Chăm sóc sức khỏe,Manual,297000.0,OnTime,No Promo,0,2024-05,0
TRX00000272,ZLP000041,2024-06-12 13:23:55,Chăm sóc sức khỏe,ZaloPay Balance,48000.0,OnTime,No Promo,0,2024-06,0
TRX00000273,ZLP000041,2024-06-25 08:30:09,Chăm sóc sức khỏe,ZaloPay Balance,474000.0,Late,Cashback,0,2024-06,0
TRX00000274,ZLP000041,2024-08-12 12:29:20,Chăm sóc sức khỏe,Manual,304000.0,OnTime,No Promo,0,2024-08,0
TRX00000275,ZLP000041,2024-09-30 13:04:09,Thực phẩm & Ăn uống,ZaloPay Balance,595000.0,OnTime,No Promo,0,2024-09,0
TRX00000276,ZLP000041,2024-11-01 12:07:52,Chăm sóc sức khỏe,ZaloPay Balance,238000.0,OnTime,No Promo,0,2024-11,0
TRX00000277,ZLP000041,2024-12-07 08:37:44,Chăm sóc sức khỏe,ZaloPay Balance,543000.0,OnTime,No Promo,0,2024-12,0
TRX00000278,ZLP000042,2024-03-03 15:42:14,Chăm sóc sức khỏe,ZaloPay Balance,224000.0,OnTime,FreeFee,0,2024-03,0
TRX00000279,ZLP000042,2024-04-06 21:59:10,Chăm sóc sức khỏe,Manual,476000.0,OnTime,FreeFee,0,2024-04,0
TRX00000280,ZLP000042,2024-05-05 10:49:16,Chăm sóc sức khỏe,ZaloPay Balance,301000.0,OnTime,No Promo,0,2024-05,0
TRX00000281,ZLP000042,2024-06-09 15:54:37,Chăm sóc sức khỏe,Auto-debit,471000.0,OnTime,No Promo,0,2024-06,0
TRX00000282,ZLP000042,2024-07-07 11:23:29,Chăm sóc sức khỏe,ZaloPay Balance,248000.0,Partial,No Promo,0,2024-07,0
TRX00000283,ZLP000042,2024-08-13 10:25:57,Chăm sóc sức khỏe,Bank Transfer,407000.0,OnTime,No Promo,0,2024-08,0
TRX00000284,ZLP000042,2024-08-30 13:25:36,Chăm sóc sức khỏe,ZaloPay Balance,229000.0,Late,FreeFee,0,2024-08,0
TRX00000285,ZLP000042,2024-09-26 13:27:47,Chăm sóc sức khỏe,ZaloPay Balance,324000.0,OnTime,No Promo,0,2024-09,0
TRX00000286,ZLP000042,2024-10-17 07:27:27,Chăm sóc sức khỏe,Auto-debit,290000.0,OnTime,No Promo,0,2024-10,0
TRX00000287,ZLP000042,2024-11-28 17:24:25,Chăm sóc sức khỏe,ZaloPay Balance,400000.0,OnTime,Cashback,0,2024-11,0
TRX00000288,ZLP000043,2024-06-05 14:47:14,Chăm sóc sức khỏe,ZaloPay Balance,299000.0,Late,No Promo,0,2024-06,0
TRX00000289,ZLP000043,2024-07-15 12:19:53,Chăm sóc sức khỏe,Bank Transfer,287000.0,OnTime,Cashback,0,2024-07,0
TRX00000290,ZLP000043,2024-08-09 09:21:35,Chăm sóc sức khỏe,ZaloPay Balance,282000.0,OnTime,No Promo,0,2024-08,0
TRX00000291,ZLP000043,2024-09-29 22:35:05,Chăm sóc sức khỏe,Bank Transfer,408000.0,OnTime,FreeFee,0,2024-09,0
TRX00000292,ZLP000043,2024-10-19 16:40:52,Chăm sóc sức khỏe,Bank Transfer,438000.0,OnTime,No Promo,0,2024-10,0
TRX00000293,ZLP000043,2024-11-07 07:19:51,Chăm sóc sức khỏe,Auto-debit,402000.0,OnTime,FreeFee,0,2024-11,0
TRX00000294,ZLP000043,2024-12-07 15:19:52,Chăm sóc sức khỏe,ZaloPay Balance,400000.0,OnTime,No Promo,0,2024-12,0
TRX00000295,ZLP000044,2024-01-02 18:49:48,Điện tử,Auto-debit,3203550.000000003,OnTime,FreeFee,0,2024-01,0
TRX00000296,ZLP000044,2024-04-30 11:55:37,Điện tử,Bank Transfer,3203550.000000003,OnTime,No Promo,0,2024-04,0
TRX00000297,ZLP000044,2024-08-07 15:03:37,Điện tử,Bank Transfer,2167000.0,OnTime,LimitUpgrade,0,2024-08,0
TRX00000298,ZLP000044,2024-09-22 07:59:56,Điện tử,Manual,2392000.0,OnTime,No Promo,0,2024-09,0
TRX00000299,ZLP000044,2024-12-20 17:21:03,Điện tử,Auto-debit,1966000.0,OnTime,No Promo,0,2024-12,0
TRX00000300,ZLP000045,2024-05-05 19:58:06,Điện & Nước,Auto-debit,162000.0,OnTime,No Promo,0,2024-05,0
TRX00000301,ZLP000045,2024-06-04 15:01:34,Điện & Nước,Bank Transfer,311000.0,OnTime,No Promo,0,2024-06,0
TRX00000302,ZLP000045,2024-07-01 19:24:06,Điện & Nước,ZaloPay Balance,307000.0,Partial,No Promo,0,2024-07,0
TRX00000303,ZLP000045,2024-07-22 07:56:46,Điện & Nước,Auto-debit,248000.0,OnTime,No Promo,0,2024-07,0
TRX00000304,ZLP000045,2024-08-14 14:03:19,Điện & Nước,Auto-debit,351000.0,OnTime,Cashback,0,2024-08,0
TRX00000305,ZLP000045,2024-09-08 20:02:38,Điện & Nước,ZaloPay Balance,187000.0,OnTime,No Promo,0,2024-09,0
TRX00000306,ZLP000045,2024-10-03 12:52:09,Điện & Nước,Bank Transfer,244000.0,OnTime,No Promo,0,2024-10,0
TRX00000307,ZLP000045,2024-10-26 18:43:28,Điện & Nước,ZaloPay Balance,134000.0,OnTime,No Promo,0,2024-10,0
TRX00000308,ZLP000045,2024-11-21 21:47:24,Điện & Nước,Auto-debit,326000.0,OnTime,Cashback,0,2024-11,0
TRX00000309,ZLP000045,2024-12-22 21:35:10,Điện & Nước,ZaloPay Balance,235000.0,Late,No Promo,0,2024-12,0
TRX00000310,ZLP000047,2024-02-03 11:17:57,Thực phẩm & Ăn uống,Bank Transfer,234000.0,OnTime,Cashback,0,2024-02,0
TRX00000311,ZLP000047,2024-02-25 13:38:10,Thực phẩm & Ăn uống,ZaloPay Balance,84000.0,OnTime,No Promo,0,2024-02,0
TRX00000312,ZLP000047,2024-03-11 15:51:08,Điện & Nước,Manual,217000.0,OnTime,No Promo,0,2024-03,0
TRX00000313,ZLP000047,2024-03-26 20:57:05,Điện & Nước,Bank Transfer,149000.0,OnTime,FreeFee,0,2024-03,0
TRX00000314,ZLP000047,2024-04-17 21:10:47,Thực phẩm & Ăn uống,Auto-debit,282000.0,Partial,No Promo,0,2024-04,0
TRX00000315,ZLP000047,2024-05-13 22:56:51,Thực phẩm & Ăn uống,Bank Transfer,255000.0,Late,No Promo,0,2024-05,0
TRX00000316,ZLP000047,2024-05-23 12:25:08,Thực phẩm & Ăn uống,Bank Transfer,95000.0,OnTime,No Promo,0,2024-05,0
TRX00000317,ZLP000047,2024-05-26 21:28:48,Thực phẩm & Ăn uống,Auto-debit,146000.0,OnTime,No Promo,0,2024-05,0
TRX00000318,ZLP000047,2024-06-12 11:50:38,Thực phẩm & Ăn uống,Manual,215000.0,OnTime,No Promo,0,2024-06,0
TRX00000319,ZLP000047,2024-06-30 15:17:41,Thực phẩm & Ăn uống,ZaloPay Balance,244000.0,Late,No Promo,0,2024-06,0
TRX00000320,ZLP000047,2024-07-21 19:19:44,Thực phẩm & Ăn uống,Auto-debit,125000.0,OnTime,No Promo,0,2024-07,0
TRX00000321,ZLP000047,2024-08-17 18:00:40,Thực phẩm & Ăn uống,ZaloPay Balance,118000.0,OnTime,No Promo,0,2024-08,0
TRX00000322,ZLP000047,2024-09-14 13:09:16,Thực phẩm & Ăn uống,Bank Transfer,138000.0,Partial,No Promo,0,2024-09,0
TRX00000323,ZLP000047,2024-09-27 11:42:34,Thực phẩm & Ăn uống,ZaloPay Balance,175000.0,OnTime,No Promo,0,2024-09,0
TRX00000324,ZLP000047,2024-10-21 15:41:53,Thực phẩm & Ăn uống,Bank Transfer,116000.0,Partial,No Promo,0,2024-10,0
TRX00000325,ZLP000047,2024-11-11 10:07:30,Thực phẩm & Ăn uống,ZaloPay Balance,117000.0,OnTime,No Promo,0,2024-11,0
TRX00000326,ZLP000047,2024-12-02 11:43:12,Thực phẩm & Ăn uống,ZaloPay Balance,175000.0,OnTime,No Promo,0,2024-12,0
TRX00000327,ZLP000047,2024-12-26 11:48:21,Thực phẩm & Ăn uống,ZaloPay Balance,262000.0,OnTime,No Promo,0,2024-12,0
TRX00000328,ZLP000048,2024-01-07 13:25:52,Điện tử,Bank Transfer,2476000.0,OnTime,No Promo,0,2024-01,0
TRX00000329,ZLP000048,2024-03-05 14:19:17,Điện tử,Bank Transfer,2734000.0,OnTime,No Promo,0,2024-03,0
TRX00000330,ZLP000048,2024-06-07 10:46:00,Điện tử,ZaloPay Balance,2757000.0,OnTime,No Promo,0,2024-06,0
TRX00000331,ZLP000048,2024-10-12 10:01:05,Điện tử,Bank Transfer,2152000.0,OnTime,No Promo,0,2024-10,0
TRX00000332,ZLP000048,2024-12-28 22:35:24,Điện tử,Bank Transfer,91000.0,OnTime,Cashback,0,2024-12,0
TRX00000333,ZLP000049,2024-08-04 16:04:56,Thực phẩm & Ăn uống,ZaloPay Balance,201000.0,OnTime,No Promo,0,2024-08,0
TRX00000334,ZLP000049,2024-08-23 17:48:56,Thời trang,Bank Transfer,271000.0,OnTime,No Promo,0,2024-08,0
TRX00000335,ZLP000049,2024-09-09 09:05:39,Thực phẩm & Ăn uống,ZaloPay Balance,284000.0,OnTime,No Promo,0,2024-09,0
TRX00000336,ZLP000049,2024-09-25 13:42:37,Thực phẩm & Ăn uống,Auto-debit,70000.0,OnTime,No Promo,0,2024-09,0
TRX00000337,ZLP000049,2024-10-04 11:05:31,Thực phẩm & Ăn uống,Bank Transfer,328000.0,OnTime,No Promo,0,2024-10,0
TRX00000338,ZLP000049,2024-10-16 10:48:07,Viễn thông,Bank Transfer,113000.0,OnTime,No Promo,0,2024-10,0
TRX00000339,ZLP000049,2024-11-04 10:11:11,Thực phẩm & Ăn uống,Bank Transfer,265000.0,OnTime,No Promo,0,2024-11,0
TRX00000340,ZLP000049,2024-11-10 18:05:50,Thực phẩm & Ăn uống,ZaloPay Balance,160000.0,OnTime,No Promo,0,2024-11,0
TRX00000341,ZLP000049,2024-11-20 12:51:12,Thực phẩm & Ăn uống,Bank Transfer,145000.0,Late,No Promo,0,2024-11,0
TRX00000342,ZLP000049,2024-11-28 11:03:47,Thực phẩm & Ăn uống,ZaloPay Balance,266000.0,OnTime,No Promo,0,2024-11,0
TRX00000343,ZLP000049,2024-12-12 10:34:30,Thực phẩm & Ăn uống,Auto-debit,267000.0,OnTime,No Promo,0,2024-12,0
TRX00000344,ZLP000050,2024-01-17 10:10:52,Thực phẩm & Ăn uống,ZaloPay Balance,366000.0,Late,No Promo,0,2024-01,0
TRX00000345,ZLP000050,2024-02-09 12:24:13,Điện & Nước,Bank Transfer,180000.0,OnTime,No Promo,0,2024-02,0
TRX00000346,ZLP000050,2024-03-01 16:45:26,Thời trang,Auto-debit,159000.0,OnTime,No Promo,0,2024-03,0
TRX00000347,ZLP000050,2024-03-14 10:29:15,Thực phẩm & Ăn uống,Manual,116000.0,OnTime,No Promo,0,2024-03,0
TRX00000348,ZLP000050,2024-04-07 11:14:11,Thực phẩm & Ăn uống,ZaloPay Balance,236000.0,OnTime,No Promo,0,2024-04,0
TRX00000349,ZLP000050,2024-04-11 10:47:08,Thực phẩm & Ăn uống,ZaloPay Balance,286000.0,OnTime,No Promo,0,2024-04,0
TRX00000350,ZLP000050,2024-05-03 15:33:19,Thực phẩm & Ăn uống,Auto-debit,124000.0,OnTime,No Promo,0,2024-05,0
TRX00000351,ZLP000050,2024-05-30 08:57:43,Điện & Nước,ZaloPay Balance,205000.0,OnTime,Cashback,0,2024-05,0
TRX00000352,ZLP000050,2024-06-20 18:55:05,Thực phẩm & Ăn uống,Bank Transfer,221000.0,Late,No Promo,0,2024-06,0
TRX00000353,ZLP000050,2024-07-08 13:49:04,Thực phẩm & Ăn uống,Manual,78000.0,OnTime,No Promo,0,2024-07,0
TRX00000354,ZLP000050,2024-07-26 19:03:34,Thực phẩm & Ăn uống,Auto-debit,55000.0,OnTime,No Promo,0,2024-07,0
TRX00000355,ZLP000050,2024-08-04 11:57:36,Thực phẩm & Ăn uống,Auto-debit,150000.0,OnTime,No Promo,0,2024-08,0
TRX00000356,ZLP000050,2024-08-21 09:27:26,Thời trang,Auto-debit,188000.0,OnTime,No Promo,0,2024-08,0
TRX00000357,ZLP000050,2024-09-04 11:27:49,Thực phẩm & Ăn uống,ZaloPay Balance,105000.0,Late,FreeFee,0,2024-09,0
TRX00000358,ZLP000050,2024-10-08 17:16:04,Thực phẩm & Ăn uống,ZaloPay Balance,127000.0,OnTime,No Promo,0,2024-10,0
TRX00000359,ZLP000050,2024-10-26 19:44:25,Thực phẩm & Ăn uống,Auto-debit,180000.0,OnTime,No Promo,0,2024-10,0
TRX00000360,ZLP000050,2024-11-22 15:36:14,Thực phẩm & Ăn uống,Auto-debit,187000.0,OnTime,Cashback,0,2024-11,0
TRX00000361,ZLP000050,2024-12-01 11:41:30,Thực phẩm & Ăn uống,ZaloPay Balance,130000.0,OnTime,No Promo,0,2024-12,0
TRX00000362,ZLP000050,2024-12-22 14:51:28,Thực phẩm & Ăn uống,Bank Transfer,182000.0,OnTime,No Promo,0,2024-12,0
TRX00000363,ZLP000052,2024-06-30 12:42:46,Du lịch & Vận chuyển,ZaloPay Balance,307000.0,Late,No Promo,0,2024-06,0
TRX00000364,ZLP000052,2024-07-04 23:49:22,Du lịch & Vận chuyển,ZaloPay Balance,1667000.0,OnTime,No Promo,0,2024-07,0
TRX00000365,ZLP000052,2024-08-09 20:52:20,Du lịch & Vận chuyển,Auto-debit,818000.0,OnTime,No Promo,0,2024-08,0
TRX00000366,ZLP000052,2024-08-29 09:34:45,Du lịch & Vận chuyển,ZaloPay Balance,836000.0,OnTime,No Promo,0,2024-08,0
TRX00000367,ZLP000052,2024-11-21 09:10:53,Du lịch & Vận chuyển,Auto-debit,975000.0,OnTime,No Promo,0,2024-11,0
TRX00000368,ZLP000053,2024-08-31 08:45:41,Thực phẩm & Ăn uống,ZaloPay Balance,72000.0,Partial,No Promo,0,2024-08,0
TRX00000369,ZLP000053,2024-09-26 11:10:31,Thực phẩm & Ăn uống,ZaloPay Balance,145000.0,Partial,No Promo,0,2024-09,0
TRX00000370,ZLP000053,2024-10-12 16:40:55,Thực phẩm & Ăn uống,ZaloPay Balance,187000.0,OnTime,No Promo,0,2024-10,0
TRX00000371,ZLP000053,2024-10-25 12:05:51,Điện & Nước,ZaloPay Balance,205000.0,Partial,No Promo,0,2024-10,0
TRX00000372,ZLP000053,2024-11-06 10:12:32,Thực phẩm & Ăn uống,Manual,114000.0,Late,No Promo,0,2024-11,0
TRX00000373,ZLP000053,2024-11-24 20:24:14,Thực phẩm & Ăn uống,Auto-debit,11000.0,OnTime,No Promo,0,2024-11,0
TRX00000374,ZLP000053,2024-12-05 13:52:16,Thực phẩm & Ăn uống,Bank Transfer,172000.0,Late,No Promo,0,2024-12,0
TRX00000375,ZLP000053,2024-12-15 17:45:20,Thực phẩm & Ăn uống,Bank Transfer,10000.0,Late,No Promo,0,2024-12,0
TRX00000376,ZLP000054,2024-05-01 11:44:13,Thời trang,Manual,651000.0,OnTime,No Promo,0,2024-05,0
TRX00000377,ZLP000054,2024-06-05 14:42:07,Điện tử,Auto-debit,883000.0,OnTime,No Promo,0,2024-06,0
TRX00000378,ZLP000054,2024-07-22 20:59:04,Thời trang,Auto-debit,641000.0,OnTime,Cashback,0,2024-07,0
TRX00000379,ZLP000054,2024-09-05 17:47:12,Thời trang,Manual,41000.0,OnTime,No Promo,0,2024-09,0
TRX00000380,ZLP000054,2024-10-13 15:57:38,Thời trang,ZaloPay Balance,497000.0,Late,No Promo,0,2024-10,0
TRX00000381,ZLP000054,2024-10-31 21:31:36,Thời trang,ZaloPay Balance,490000.0,OnTime,No Promo,0,2024-10,0
TRX00000382,ZLP000054,2024-12-20 08:54:05,Thời trang,ZaloPay Balance,413000.0,OnTime,No Promo,0,2024-12,0
TRX00000383,ZLP000055,2024-01-01 14:19:45,Thực phẩm & Ăn uống,Bank Transfer,143000.0,OnTime,FreeFee,0,2024-01,0
TRX00000384,ZLP000055,2024-01-23 23:29:33,Viễn thông,ZaloPay Balance,137000.0,OnTime,No Promo,0,2024-01,0
TRX00000385,ZLP000055,2024-02-23 20:01:36,Viễn thông,Bank Transfer,358000.0,OnTime,No Promo,1,2024-02,1
TRX00000386,ZLP000055,2024-03-13 19:42:52,Viễn thông,Manual,168000.0,OnTime,No Promo,0,2024-03,0
TRX00000387,ZLP000055,2024-04-07 20:07:06,Viễn thông,Auto-debit,254000.0,OnTime,No Promo,0,2024-04,0
TRX00000388,ZLP000055,2024-05-09 13:51:54,Viễn thông,Auto-debit,178000.0,OnTime,Cashback,0,2024-05,0
TRX00000389,ZLP000055,2024-06-03 20:44:36,Viễn thông,Auto-debit,114000.0,OnTime,FreeFee,0,2024-06,0
TRX00000390,ZLP000055,2024-07-06 12:15:50,Viễn thông,Bank Transfer,104000.0,OnTime,No Promo,0,2024-07,0
TRX00000391,ZLP000055,2024-07-29 14:29:26,Viễn thông,ZaloPay Balance,191000.0,OnTime,No Promo,0,2024-07,0
TRX00000392,ZLP000055,2024-08-26 14:46:02,Viễn thông,Auto-debit,231000.0,OnTime,No Promo,0,2024-08,0
TRX00000393,ZLP000055,2024-09-19 23:21:59,Thời trang,Auto-debit,61000.0,OnTime,No Promo,0,2024-09,0
TRX00000394,ZLP000055,2024-10-12 18:37:28,Thời trang,Auto-debit,173000.0,OnTime,No Promo,0,2024-10,0
TRX00000395,ZLP000055,2024-11-14 16:27:18,Du lịch & Vận chuyển,Bank Transfer,355000.0,Late,No Promo,0,2024-11,0
TRX00000396,ZLP000055,2024-12-11 11:18:06,Viễn thông,Auto-debit,222000.0,OnTime,No Promo,0,2024-12,0
