customer_id,age,gender,city,city_tier,kyc_verified,phone_verified,device_type,referral_source,activation_date,credit_limit_vnd,primary_cat_pref,wl_age_days,first_trx_date,last_trx_date,recency_days,total_trx_count,total_amount_vnd,avg_amount_vnd,max_amount_vnd,outstanding_balance_vnd,utilization_ratio,tenure_days,avg_inter_days,months_active,max_consecutive_months,spending_velocity_ratio,r90_count,r90_amount,unique_categories,top_category,late_count,partial_count,ontime_count,late_rate,promo_count,promo_rate,suspicious_count,lifecycle_segment,churn_30d,churn_60d,churn_90d,churn_label
ZLP000070,24.0,Female,Đồng Nai,3,1,1,Android,Unknown,2024-04-30,500000,Thời trang,1.0,2024-05-01 14:18:49,2024-12-03 14:41:15,27.0,7.0,5091000.0,727285.7142857143,1226000.0,711000.0,0.8485,216.0,30.9,6.0,3.0,0.686,2.0,1843000.0,2.0,Thời trang,1.0,0.0,6.0,0.1429,3.0,0.4286,0.0,RPU_Mid,0,0,0,0
ZLP000071,30.0,Female,Hà Nội,1,1,1,iOS,Referral,2024-06-29,1000000,Viễn thông,1.0,2024-06-30 10:25:35,2024-11-28 11:03:12,32.0,7.0,1357000.0,193857.14285714287,323000.0,0.0,0.1131,151.0,21.6,6.0,6.0,0.719,3.0,646000.0,3.0,Viễn thông,1.0,0.0,6.0,0.1429,2.0,0.2857,0.0,RPU_Mid,1,0,0,0
ZLP000072,37.0,Male,Hồ Chí Minh,1,1,1,iOS,Organic,2024-01-01,500000,Chăm sóc sức khỏe,1.0,2024-01-02 11:50:49,2024-12-19 17:18:18,11.0,14.0,4614000.0,329571.4285714286,494000.0,438000.0,0.769,352.0,25.1,12.0,12.0,1.117,4.0,1703000.0,1.0,Chăm sóc sức khỏe,1.0,0.0,13.0,0.0714,2.0,0.1429,0.0,RPU_Mid,0,0,0,0
ZLP000073,27.0,Male,Hồ Chí Minh,1,1,1,Android,Campaign,2023-12-02,5000000,Điện & Nước,36.0,2024-01-07 07:02:24,2024-11-25 09:13:20,35.0,13.0,2939000.0,226076.92307692306,340000.0,0.0,0.049,323.0,24.8,10.0,9.0,0.552,2.0,463000.0,2.0,Điện & Nước,4.0,0.0,9.0,0.3077,2.0,0.1538,0.0,RPU_Mid,1,0,0,0
ZLP000074,37.0,Female,Đà Nẵng,2,0,1,Android,Campaign,2023-01-01,5000000,Thời trang,365.0,2024-01-01 07:46:39,2024-12-21 14:31:47,9.0,8.0,5366000.0,670750.0,1501000.0,791000.0,0.0894,355.0,44.4,7.0,2.0,0.986,2.0,1496000.0,1.0,Thời trang,2.0,0.0,6.0,0.25,0.0,0.0,0.0,RPU_Mid,0,0,0,0
ZLP000075,18.0,Female,Bình Dương,3,1,1,Android,Campaign,2024-06-29,3000000,Viễn thông,2.0,2024-07-01 20:27:23,2024-12-05 08:19:06,25.0,8.0,1441000.0,180125.0,246000.0,213000.0,0.04,156.0,19.5,6.0,6.0,0.867,4.0,585000.0,2.0,Viễn thông,0.0,2.0,6.0,0.0,3.0,0.375,0.0,RPU_Mid,0,0,0,0
ZLP000076,32.0,Female,Hà Nội,1,1,1,iOS,Organic,2023-12-02,3000000,Du lịch & Vận chuyển,36.0,2024-01-07 12:38:36,2024-12-22 08:38:21,8.0,7.0,6555000.0,936428.5714285715,1301000.0,1294000.0,0.1821,349.0,49.9,7.0,2.0,0.554,1.0,1294000.0,2.0,Du lịch & Vận chuyển,2.0,2.0,3.0,0.2857,1.0,0.1429,0.0,RPU_Mid,0,0,0,0
ZLP000077,28.0,Female,Cần Thơ,2,1,1,Android,Campaign,2023-12-18,1000000,Thực phẩm & Ăn uống,19.0,2024-01-06 11:38:52,2024-06-24 14:54:31,189.0,11.0,1649000.0,149909.0909090909,281000.0,0.0,0.1374,170.0,15.5,6.0,6.0,0.0,0.0,0.0,3.0,Thực phẩm & Ăn uống,0.0,0.0,11.0,0.0,1.0,0.0909,0.0,RPU_Mid,1,1,1,1
ZLP000078,26.0,Male,Hồ Chí Minh,1,1,1,iOS,Organic,2023-12-02,500000,Chăm sóc sức khỏe,36.0,2024-01-07 20:37:36,2024-12-03 15:24:59,27.0,12.0,4271000.0,355916.6666666667,502000.0,331000.0,0.7118,330.0,27.5,10.0,5.0,0.611,2.0,821000.0,2.0,Chăm sóc sức khỏe,2.0,0.0,10.0,0.1667,2.0,0.1667,0.0,RPU_Mid,0,0,0,0
ZLP000079,28.0,Female,Hồ Chí Minh,1,1,1,iOS,Unknown,2024-01-15,3000000,Du lịch & Vận chuyển,4.0,2024-01-19 18:57:22,2024-12-29 16:17:32,1.0,6.0,5137000.0,856166.6666666666,1299000.0,594000.0,0.1427,344.0,57.3,6.0,2.0,1.274,2.0,1381000.0,1.0,Du lịch & Vận chuyển,0.0,0.0,6.0,0.0,0.0,0.0,0.0,RPU_Mid,0,0,0,0
ZLP000080,18.0,Male,Bình Dương,3,0,1,Android,Social,2024-04-30,2000000,Thực phẩm & Ăn uống,3.0,2024-05-03 19:36:12,2024-12-18 11:13:44,12.0,16.0,3234000.0,202125.0,332000.0,244000.0,0.1348,228.0,14.2,8.0,8.0,0.633,4.0,691000.0,4.0,Thực phẩm & Ăn uống,0.0,0.0,16.0,0.0,3.0,0.1875,0.0,RPU_Loyal,0,0,0,0
ZLP000081,26.0,Female,Hà Nội,1,1,0,Android,Campaign,2024-05-30,2000000,Du lịch & Vận chuyển,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000082,30.0,Female,Cần Thơ,2,1,1,Android,Organic,2023-12-18,3000000,Điện tử,20.0,2024-01-07 22:10:06,2024-04-07 11:07:16,267.0,2.0,5161550.000000003,2580775.0000000014,3203550.000000003,0.0,0.1434,90.0,45.0,2.0,1.0,0.0,0.0,0.0,2.0,Du lịch & Vận chuyển,1.0,0.0,1.0,0.5,0.0,0.0,0.0,RPU_Early,1,1,1,1
ZLP000083,36.0,Female,Hải Phòng,2,1,1,Android,Campaign,2024-03-31,2000000,Điện & Nước,2.0,2024-04-02 10:02:08,2024-12-26 10:43:41,4.0,11.0,2732000.0,248363.63636363635,375000.0,312000.0,0.1138,268.0,24.4,9.0,9.0,1.083,4.0,925000.0,2.0,Điện & Nước,3.0,0.0,8.0,0.2727,1.0,0.0909,0.0,RPU_Mid,0,0,0,0
ZLP000084,24.0,Male,Hải Phòng,2,1,1,Android,Referral,2024-04-30,1000000,Điện & Nước,0.0,2024-04-30 09:48:45,2024-12-11 16:00:28,19.0,9.0,2185000.0,242777.77777777778,367000.0,367000.0,0.1821,225.0,25.0,9.0,9.0,0.833,3.0,883000.0,1.0,Điện & Nước,1.0,0.0,8.0,0.1111,1.0,0.1111,0.0,RPU_Mid,0,0,0,0
ZLP000085,23.0,Male,Hồ Chí Minh,1,1,1,Android,Social,2023-12-02,3000000,Chăm sóc sức khỏe,31.0,2024-01-02 20:09:59,2024-12-22 07:18:25,8.0,12.0,5243000.0,436916.6666666667,600000.0,338000.0,0.1456,354.0,29.5,11.0,9.0,0.656,2.0,764000.0,2.0,Chăm sóc sức khỏe,4.0,0.0,8.0,0.3333,2.0,0.1667,0.0,RPU_Mid,0,0,0,0
ZLP000086,24.0,Female,Hà Nội,1,1,1,Android,Organic,2023-07-05,2000000,Thực phẩm & Ăn uống,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000087,33.0,Female,Bình Dương,3,1,1,Android,Referral,2024-08-28,3000000,Thực phẩm & Ăn uống,6.0,2024-09-03 15:15:50,2024-12-05 23:11:13,25.0,6.0,991000.0,165166.66666666666,207000.0,189000.0,0.0275,93.0,15.5,4.0,4.0,0.517,3.0,412000.0,2.0,Thực phẩm & Ăn uống,0.0,2.0,4.0,0.0,1.0,0.1667,0.0,RPU_Mid,0,0,0,0
ZLP000088,29.0,Female,Đồng Nai,3,1,1,Android,Campaign,2024-03-31,2000000,Du lịch & Vận chuyển,3.0,2024-04-03 16:48:39,2024-04-03 16:48:39,271.0,1.0,1530000.0,1530000.0,1530000.0,0.0,0.0638,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Thực phẩm & Ăn uống,0.0,0.0,1.0,0.0,1.0,1.0,0.0,FPU,1,1,1,1
ZLP000089,24.0,Male,Đồng Nai,3,0,1,iOS,Organic,2024-03-31,1000000,Du lịch & Vận chuyển,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000090,31.0,Male,Hồ Chí Minh,1,1,0,Android,Organic,2023-04-06,1000000,Điện & Nước,275.0,2024-01-06 10:54:54,2024-12-23 09:37:39,7.0,13.0,3245000.0,249615.38461538462,379000.0,217000.0,0.2704,351.0,27.0,12.0,12.0,0.9,3.0,775000.0,2.0,Điện & Nước,1.0,1.0,11.0,0.0769,1.0,0.0769,1.0,RPU_Mid,0,0,0,0
ZLP000091,28.0,Female,Hồ Chí Minh,1,1,1,iOS,Referral,2024-06-29,3000000,Thực phẩm & Ăn uống,4.0,2024-07-03 20:39:26,2024-12-26 10:08:49,4.0,12.0,1594000.0,132833.33333333334,185000.0,230000.0,0.0443,175.0,14.6,6.0,6.0,0.972,6.0,899000.0,3.0,Thực phẩm & Ăn uống,0.0,0.0,12.0,0.0,2.0,0.1667,0.0,RPU_Mid,0,0,0,0
ZLP000092,33.0,Male,Đà Nẵng,2,1,1,Android,Campaign,2024-01-31,2000000,Du lịch & Vận chuyển,4.0,2024-02-04 10:33:56,2024-12-14 11:41:04,16.0,8.0,5648000.0,706000.0,1152000.0,691000.0,0.2353,314.0,39.2,7.0,3.0,0.872,2.0,1272000.0,3.0,Du lịch & Vận chuyển,0.0,0.0,8.0,0.0,3.0,0.375,0.0,RPU_Mid,0,0,0,0
ZLP000093,23.0,Female,Bình Dương,3,1,1,Android,Unknown,2024-07-29,2000000,Chăm sóc sức khỏe,4.0,2024-08-02 18:18:24,2024-12-29 10:45:04,1.0,5.0,1231000.0,246200.0,450000.0,102000.0,0.0513,148.0,29.6,4.0,3.0,0.987,3.0,681000.0,2.0,Chăm sóc sức khỏe,1.0,0.0,4.0,0.2,1.0,0.2,0.0,RPU_Early,0,0,0,0
ZLP000094,26.0,Female,Hà Nội,1,1,1,iOS,Social,2024-11-26,2000000,Điện tử,4.0,2024-11-30 23:13:12,2024-11-30 23:13:12,30.0,1.0,2398000.0,2398000.0,2398000.0,0.0,0.0999,1.0,1.0,1.0,1.0,0.011,1.0,2398000.0,1.0,Thời trang,0.0,0.0,1.0,0.0,1.0,1.0,0.0,FPU,1,0,0,0
ZLP000095,25.0,Female,Hồ Chí Minh,1,1,1,Android,Campaign,2024-09-27,2000000,Điện & Nước,3.0,2024-09-30 20:50:47,2024-11-24 12:26:46,36.0,3.0,702000.0,234000.0,269000.0,0.0,0.0292,54.0,18.0,3.0,3.0,0.4,2.0,433000.0,2.0,Điện & Nước,0.0,0.0,3.0,0.0,0.0,0.0,0.0,RPU_Early,1,0,0,0
ZLP000096,19.0,Female,Bình Dương,3,1,1,iOS,Referral,2024-07-29,1000000,Thời trang,5.0,2024-08-03 19:05:10,2024-11-06 13:40:07,54.0,3.0,1097000.0,365666.6666666667,748000.0,0.0,0.0914,94.0,31.3,3.0,2.0,0.696,2.0,349000.0,1.0,Thời trang,0.0,0.0,3.0,0.0,1.0,0.3333,0.0,RPU_Early,1,0,0,0
ZLP000097,29.0,Female,Hà Nội,1,0,1,iOS,Organic,2023-01-01,1000000,Thời trang,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000098,29.0,Male,Hồ Chí Minh,1,1,1,Android,Unknown,2024-08-28,1000000,Điện & Nước,2.0,2024-08-30 16:03:50,2024-12-05 12:25:04,25.0,4.0,1059000.0,264750.0,361000.0,322000.0,0.0882,96.0,24.0,4.0,3.0,0.533,2.0,570000.0,2.0,Điện & Nước,0.0,0.0,4.0,0.0,0.0,0.0,0.0,RPU_Early,0,0,0,0
ZLP000099,28.0,Female,Hồ Chí Minh,1,1,1,Android,Campaign,2023-07-05,2000000,Chăm sóc sức khỏe,180.0,2024-01-01 12:08:08,2024-12-11 21:23:04,19.0,11.0,3232000.0,293818.1818181818,604000.0,98000.0,0.1347,345.0,31.4,9.0,6.0,0.697,2.0,446000.0,3.0,Chăm sóc sức khỏe,1.0,0.0,10.0,0.0909,3.0,0.2727,0.0,RPU_Mid,0,0,0,0
ZLP000100,26.0,Male,Hà Nội,1,0,1,iOS,Campaign,2024-07-29,2000000,Viễn thông,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000101,19.0,Female,Đà Nẵng,2,1,1,iOS,Social,2023-12-02,1000000,Thời trang,33.0,2024-01-04 10:45:45,2024-12-14 13:04:04,16.0,9.0,5168000.0,574222.2222222222,873000.0,179000.0,0.4307,345.0,38.3,8.0,2.0,1.278,3.0,1664000.0,2.0,Thời trang,1.0,0.0,8.0,0.1111,1.0,0.1111,0.0,RPU_Mid,0,0,0,0
ZLP000102,25.0,Male,Hà Nội,1,1,1,Android,Unknown,2024-03-01,2000000,Thực phẩm & Ăn uống,2.0,2024-03-03 18:42:21,2024-12-10 13:55:30,20.0,17.0,3298000.0,194000.0,339000.0,249000.0,0.1374,281.0,16.5,10.0,10.0,1.102,6.0,934000.0,2.0,Thực phẩm & Ăn uống,1.0,1.0,15.0,0.0588,4.0,0.2353,0.0,RPU_Loyal,0,0,0,0
ZLP000103,25.0,Female,Hồ Chí Minh,1,1,1,iOS,Unknown,2023-04-06,2000000,Điện & Nước,273.0,2024-01-04 09:46:48,2024-12-18 15:04:10,12.0,14.0,3345000.0,238928.57142857142,362000.0,336000.0,0.1394,349.0,24.9,11.0,10.0,1.108,4.0,1087000.0,4.0,Điện & Nước,0.0,0.0,14.0,0.0,1.0,0.0714,0.0,RPU_Mid,0,0,0,0
ZLP000104,23.0,Male,Hồ Chí Minh,1,1,1,iOS,Referral,2024-05-30,1000000,Thực phẩm & Ăn uống,0.0,2024-05-30 09:49:40,2024-12-29 21:25:56,1.0,11.0,2177000.0,197909.0909090909,340000.0,257000.0,0.1814,213.0,19.4,8.0,8.0,1.076,5.0,703000.0,1.0,Thực phẩm & Ăn uống,1.0,0.0,10.0,0.0909,1.0,0.0909,0.0,RPU_Mid,0,0,0,0
ZLP000105,27.0,Male,Hà Nội,1,1,1,iOS,Organic,2023-07-05,5000000,Viễn thông,180.0,2024-01-01 21:52:22,2024-12-29 20:40:52,1.0,15.0,3134000.0,208933.33333333334,296000.0,367000.0,0.0522,362.0,24.1,12.0,12.0,1.073,4.0,801000.0,3.0,Viễn thông,3.0,0.0,12.0,0.2,4.0,0.2667,0.0,RPU_Mid,0,0,0,0
ZLP000106,30.0,Female,Cần Thơ,2,1,1,iOS,Organic,2023-12-18,500000,Điện & Nước,15.0,2024-01-02 17:43:09,2024-12-14 11:38:34,16.0,14.0,3220000.0,230000.0,362000.0,229000.0,0.5367,346.0,24.7,12.0,12.0,1.098,4.0,1060000.0,1.0,Điện & Nước,1.0,1.0,12.0,0.0714,2.0,0.1429,0.0,RPU_Mid,0,0,0,0
ZLP000107,39.0,Male,Hồ Chí Minh,1,1,1,Android,Campaign,2024-06-29,2000000,Viễn thông,4.0,2024-07-03 20:17:43,2024-12-11 13:35:49,19.0,7.0,1181000.0,168714.2857142857,256000.0,228000.0,0.0492,160.0,22.9,6.0,6.0,0.762,3.0,441000.0,1.0,Viễn thông,0.0,0.0,7.0,0.0,1.0,0.1429,0.0,RPU_Mid,0,0,0,0
ZLP000108,29.0,Female,Đà Nẵng,2,1,1,iOS,Campaign,2024-04-30,1000000,Thời trang,4.0,2024-05-04 19:38:34,2024-12-10 17:12:15,20.0,7.0,4195000.0,599285.7142857143,1389000.0,573000.0,0.3496,219.0,31.3,6.0,3.0,0.695,2.0,1046000.0,2.0,Thời trang,0.0,0.0,7.0,0.0,0.0,0.0,0.0,RPU_Mid,0,0,0,0
ZLP000109,29.0,Other,Hồ Chí Minh,1,1,1,iOS,Campaign,2023-01-01,3000000,Điện & Nước,370.0,2024-01-06 13:28:45,2024-12-27 14:59:03,3.0,14.0,3563000.0,254500.0,410000.0,432000.0,0.099,356.0,25.4,12.0,12.0,1.13,4.0,853000.0,2.0,Điện & Nước,1.0,2.0,11.0,0.0714,3.0,0.2143,0.0,RPU_Mid,0,0,0,0
ZLP000110,27.0,Male,Hồ Chí Minh,1,1,1,Android,Social,2023-12-18,5000000,Điện & Nước,16.0,2024-01-03 09:23:34,2024-12-13 21:28:38,17.0,14.0,3514000.0,251000.0,355000.0,248000.0,0.0586,345.0,24.6,12.0,12.0,0.821,3.0,703000.0,3.0,Điện & Nước,1.0,2.0,11.0,0.0714,2.0,0.1429,0.0,RPU_Mid,0,0,0,0
ZLP000111,18.0,Female,Hồ Chí Minh,1,0,0,Android,Campaign,2023-04-06,2000000,Giải trí,274.0,2024-01-05 21:05:22,2024-01-05 21:05:22,360.0,1.0,107000.0,107000.0,107000.0,0.0,0.0045,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Thời trang,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FPU,1,1,1,1
ZLP000112,27.0,Female,Hồ Chí Minh,1,1,1,Android,Unknown,2024-03-31,3000000,Điện & Nước,4.0,2024-04-04 13:54:28,2024-12-06 12:58:59,24.0,10.0,2533000.0,253300.0,407000.0,273000.0,0.0704,245.0,24.5,9.0,9.0,0.817,3.0,743000.0,3.0,Điện & Nước,0.0,3.0,7.0,0.0,2.0,0.2,0.0,RPU_Mid,0,0,0,0
ZLP000113,28.0,Male,Cần Thơ,2,1,1,Android,Organic,2024-11-26,1000000,Thực phẩm & Ăn uống,6.0,2024-12-02 19:12:40,2024-12-20 13:08:06,10.0,2.0,399000.0,199500.0,269000.0,399000.0,0.0332,17.0,8.5,1.0,1.0,0.189,2.0,399000.0,2.0,Giải trí,1.0,0.0,1.0,0.5,0.0,0.0,0.0,RPU_Early,0,0,0,0
ZLP000114,42.0,Female,Hà Nội,1,1,1,iOS,Organic,2024-03-31,1000000,Điện & Nước,1.0,2024-04-01 10:02:31,2024-12-11 11:06:24,19.0,10.0,2404000.0,240400.0,390000.0,27000.0,0.2003,254.0,25.4,9.0,9.0,0.847,3.0,538000.0,2.0,Điện & Nước,0.0,1.0,9.0,0.0,1.0,0.1,0.0,RPU_Mid,0,0,0,0
ZLP000115,26.0,Female,Hải Phòng,2,1,1,Android,Campaign,2023-11-02,1000000,Du lịch & Vận chuyển,66.0,2024-01-07 09:47:33,2024-11-06 11:10:59,54.0,6.0,5257000.0,876166.6666666666,1033000.0,0.0,0.4381,304.0,50.7,6.0,3.0,0.563,1.0,924000.0,2.0,Du lịch & Vận chuyển,0.0,1.0,5.0,0.0,0.0,0.0,0.0,RPU_Mid,1,0,0,0
ZLP000116,29.0,Male,Hồ Chí Minh,1,1,1,iOS,Campaign,2023-12-02,1000000,Thực phẩm & Ăn uống,30.0,2024-01-01 14:47:13,2024-12-23 23:38:12,7.0,21.0,3822000.0,182000.0,345000.0,345000.0,0.3185,357.0,17.0,12.0,12.0,0.756,4.0,1012000.0,2.0,Thực phẩm & Ăn uống,2.0,1.0,18.0,0.0952,5.0,0.2381,0.0,RPU_Loyal,0,0,0,0
ZLP000117,27.0,Female,Hồ Chí Minh,1,1,0,Android,Social,2024-11-26,2000000,Điện & Nước,3.0,2024-11-29 21:41:45,2024-12-21 17:27:15,9.0,2.0,397000.0,198500.0,257000.0,257000.0,0.0165,21.0,10.5,2.0,2.0,0.233,2.0,397000.0,2.0,Thực phẩm & Ăn uống,0.0,0.0,2.0,0.0,0.0,0.0,0.0,RPU_Early,0,0,0,0
ZLP000118,20.0,Female,Hà Nội,1,1,1,Android,Campaign,2023-11-02,1000000,Điện tử,64.0,2024-01-05 16:08:04,2024-12-11 11:25:19,19.0,4.0,11068550.000000004,2767137.500000001,3203550.000000003,3120000.0,0.9224,340.0,85.0,4.0,1.0,0.944,1.0,3120000.0,1.0,Điện tử,0.0,0.0,4.0,0.0,0.0,0.0,0.0,RPU_Early,0,0,0,0
ZLP000119,34.0,Female,Đồng Nai,3,1,0,Android,Organic,2024-01-31,2000000,Chăm sóc sức khỏe,6.0,2024-02-06 09:55:17,2024-12-01 13:00:43,29.0,12.0,3808000.0,317333.3333333333,677000.0,677000.0,0.1587,299.0,24.9,11.0,11.0,0.831,3.0,1524000.0,2.0,Chăm sóc sức khỏe,2.0,0.0,10.0,0.1667,3.0,0.25,0.0,RPU_Mid,0,0,0,0
ZLP000120,32.0,Male,Hà Nội,1,1,1,iOS,Referral,2023-12-18,3000000,Du lịch & Vận chuyển,14.0,2024-01-01 07:11:10,2024-05-10 21:27:38,234.0,3.0,2499000.0,833000.0,1338000.0,0.0,0.0694,130.0,43.3,3.0,1.0,0.0,0.0,0.0,1.0,Du lịch & Vận chuyển,0.0,0.0,3.0,0.0,0.0,0.0,0.0,RPU_Early,1,1,1,1
ZLP000121,32.0,Female,Hà Nội,1,1,1,Android,Campaign,2024-05-30,1000000,Điện tử,2.0,2024-06-01 08:16:58,2024-10-09 20:59:55,82.0,2.0,5864550.000000003,2932275.0000000014,3203550.000000003,0.0,0.4887,130.0,65.0,2.0,1.0,0.722,1.0,3203550.000000003,1.0,Điện tử,1.0,0.0,1.0,0.5,0.0,0.0,0.0,RPU_Early,1,1,0,1
ZLP000122,27.0,Female,Hà Nội,1,0,1,Unknown,Organic,2024-07-29,500000,Điện & Nước,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000123,36.0,Female,Hồ Chí Minh,1,1,1,iOS,Unknown,2023-12-02,2000000,Thời trang,35.0,2024-01-06 21:43:19,2024-11-01 07:24:36,59.0,10.0,4726000.0,472600.0,1094000.0,0.0,0.1969,299.0,29.9,7.0,2.0,0.332,1.0,370000.0,1.0,Thời trang,6.0,0.0,4.0,0.6,3.0,0.3,0.0,RPU_Mid,1,0,0,0
ZLP000124,19.0,Female,Nghệ An,3,0,1,Android,Campaign,2024-03-31,2000000,Thực phẩm & Ăn uống,4.0,2024-04-04 23:25:04,2024-12-12 08:29:42,18.0,17.0,2917000.0,171588.23529411765,393000.0,393000.0,0.1215,251.0,14.8,9.0,9.0,0.82,5.0,1051000.0,4.0,Thực phẩm & Ăn uống,3.0,2.0,12.0,0.1765,4.0,0.2353,0.0,RPU_Loyal,0,0,0,0
ZLP000125,31.0,Female,Đà Nẵng,2,1,1,Android,Organic,2024-01-31,500000,Điện tử,0.0,2024-01-31 22:35:38,2024-10-26 20:30:26,65.0,6.0,10955550.000000004,1825925.0000000007,3203550.000000003,0.0,1.0,268.0,44.7,6.0,3.0,0.496,1.0,2485000.0,3.0,Điện tử,1.0,0.0,5.0,0.1667,0.0,0.0,0.0,RPU_Mid,1,1,0,1
ZLP000126,41.0,Male,Đồng Nai,3,1,1,Android,Referral,2023-12-02,1000000,Thời trang,32.0,2024-01-03 11:42:09,2024-02-29 09:11:17,305.0,4.0,3215000.0,803750.0,1253000.0,0.0,0.2679,56.0,14.0,2.0,2.0,0.0,0.0,0.0,1.0,Thời trang,0.0,0.0,4.0,0.0,0.0,0.0,0.0,RPU_Early,1,1,1,1
ZLP000127,22.0,Female,Cần Thơ,2,0,1,iOS,Social,2023-11-02,2000000,Điện tử,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000128,24.0,Male,Đà Nẵng,2,1,1,Android,Referral,2024-01-31,1000000,Viễn thông,4.0,2024-02-04 18:19:00,2024-03-12 10:25:27,293.0,2.0,391000.0,195500.0,202000.0,0.0,0.0326,36.0,18.0,2.0,2.0,0.0,0.0,0.0,1.0,Viễn thông,0.0,0.0,2.0,0.0,0.0,0.0,0.0,RPU_Early,1,1,1,1
ZLP000129,28.0,Female,Hồ Chí Minh,1,1,1,Android,Referral,2023-10-03,3000000,Thực phẩm & Ăn uống,93.0,2024-01-04 11:18:11,2024-01-04 11:18:11,361.0,1.0,247000.0,247000.0,247000.0,0.0,0.0069,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Thực phẩm & Ăn uống,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FPU,1,1,1,1
ZLP000130,24.0,Male,Cần Thơ,2,1,0,iOS,Campaign,2024-06-29,1000000,Thực phẩm & Ăn uống,4.0,2024-07-03 14:35:06,2024-12-21 22:20:15,9.0,12.0,2184000.0,182000.0,340000.0,270000.0,0.182,171.0,14.2,6.0,6.0,0.95,6.0,1162000.0,3.0,Thực phẩm & Ăn uống,2.0,0.0,10.0,0.1667,4.0,0.3333,0.0,RPU_Mid,0,0,0,0
ZLP000131,18.0,Male,Hồ Chí Minh,1,0,1,Android,Social,2023-04-06,500000,Giải trí,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000132,28.0,Male,Hà Nội,1,1,1,Android,Referral,2023-07-05,2000000,Điện & Nước,181.0,2024-01-02 15:28:22,2024-12-20 22:41:49,10.0,14.0,3214000.0,229571.42857142858,337000.0,223000.0,0.1339,353.0,25.2,12.0,12.0,0.84,3.0,598000.0,5.0,Điện & Nước,5.0,0.0,9.0,0.3571,1.0,0.0714,0.0,RPU_Mid,0,0,0,0
ZLP000133,21.0,Female,Cần Thơ,2,1,1,iOS,Campaign,2023-12-02,5000000,Chăm sóc sức khỏe,33.0,2024-01-04 13:45:54,2024-12-08 17:01:46,22.0,10.0,2540000.0,254000.0,402000.0,343000.0,0.0423,339.0,33.9,10.0,4.0,1.13,3.0,626000.0,3.0,Chăm sóc sức khỏe,1.0,1.0,8.0,0.1,2.0,0.2,0.0,RPU_Mid,0,0,0,0
ZLP000134,30.0,Male,Đồng Nai,3,0,1,Android,Referral,2023-07-05,2000000,Điện & Nước,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000135,22.0,Female,Bình Dương,3,1,0,Android,Organic,2024-01-01,1000000,Điện & Nước,3.0,2024-01-04 13:22:58,2024-12-16 23:21:09,14.0,13.0,3008000.0,231384.61538461538,411000.0,236000.0,0.2507,347.0,26.7,12.0,12.0,0.89,3.0,762000.0,3.0,Điện & Nước,1.0,0.0,12.0,0.0769,2.0,0.1538,0.0,RPU_Mid,0,0,0,0
ZLP000136,37.0,Female,Cần Thơ,2,1,1,iOS,Organic,2023-12-18,500000,Viễn thông,14.0,2024-01-01 10:32:45,2024-12-18 11:10:11,12.0,13.0,2496000.0,192000.0,285000.0,170000.0,0.416,352.0,27.1,12.0,12.0,0.903,3.0,717000.0,2.0,Viễn thông,0.0,1.0,12.0,0.0,2.0,0.1538,0.0,RPU_Mid,0,0,0,0
ZLP000137,23.0,Female,Hồ Chí Minh,1,1,1,iOS,Unknown,2024-04-30,2000000,Điện tử,5.0,2024-05-05 21:07:33,2024-10-12 18:18:51,79.0,3.0,9239100.000000006,3079700.000000002,3203550.000000003,0.0,0.385,159.0,53.0,3.0,1.0,0.589,1.0,2832000.0,2.0,Điện tử,2.0,0.0,1.0,0.6667,0.0,0.0,0.0,RPU_Early,1,1,0,1
ZLP000138,26.0,Female,Hà Nội,1,1,1,Android,Unknown,2024-09-27,1000000,Điện tử,2.0,2024-09-29 12:38:36,2024-09-29 12:38:36,92.0,1.0,3203550.000000003,3203550.000000003,3203550.000000003,0.0,0.267,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Điện tử,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FPU,1,1,1,1
ZLP000139,32.0,Male,Hồ Chí Minh,1,0,1,Android,Social,2024-05-30,2000000,Thời trang,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
