customer_id,activation_date,age,gender,city,city_tier,kyc_verified,phone_verified,credit_limit_vnd,primary_cat_pref,referral_source,device_type
ZLP000244,2023-12-02,33.0,Female,Đà Nẵng,2,1,1,1000000,Điện & Nước,Organic,iOS
ZLP000245,2023-11-02,27.0,Female,Hà Nội,1,1,1,1000000,Điện & Nước,Unknown,Android
ZLP000246,2023-12-02,25.0,Male,Đồng Nai,3,1,1,1000000,Điện & Nước,Campaign,iOS
ZLP000247,2024-01-01,25.0,Male,Đà Nẵng,2,1,1,1000000,Thực phẩm & Ăn uống,Referral,iOS
ZLP000248,2023-10-03,24.0,Female,Hồ Chí Minh,1,1,0,500000,Chăm sóc sức khỏe,Unknown,iOS
ZLP000249,2024-11-26,38.0,Female,Bình Dương,3,1,1,1000000,Chăm sóc sức khỏe,Organic,Android
ZLP000250,2023-07-05,30.0,Female,Bình Dương,3,1,1,3000000,Du lịch & Vận chuyển,Social,Unknown
ZLP000251,2024-11-26,20.0,Female,Hồ Chí Minh,1,1,0,2000000,Điện tử,Referral,iOS
ZLP000252,2024-07-29,33.0,Female,Nghệ An,3,0,1,3000000,Viễn thông,Organic,Android
ZLP000253,2023-12-18,40.0,Female,Hồ Chí Minh,1,0,1,1000000,Điện tử,Referral,Android
ZLP000254,2024-05-30,34.0,Female,Hà Nội,1,1,1,2000000,Điện tử,Social,Android
ZLP000255,2024-03-31,18.0,Male,Hồ Chí Minh,1,0,1,1000000,Thời trang,Social,Android
ZLP000256,2023-11-02,25.0,Female,Cần Thơ,2,1,1,3000000,Chăm sóc sức khỏe,Social,Android
ZLP000257,2023-12-02,35.0,Female,Hà Nội,1,1,1,5000000,Điện & Nước,Organic,iOS
ZLP000258,2024-01-15,23.0,Female,Hà Nội,1,1,1,3000000,Thời trang,Organic,Android
ZLP000259,2024-03-31,30.0,Female,Đồng Nai,3,1,1,500000,Thực phẩm & Ăn uống,Campaign,iOS
ZLP000260,2024-01-31,32.0,Female,Hồ Chí Minh,1,1,1,1000000,Chăm sóc sức khỏe,Referral,iOS
ZLP000261,2024-01-01,22.0,Male,Đồng Nai,3,1,1,500000,Điện & Nước,Unknown,Android
ZLP000262,2024-01-01,27.0,Male,Đà Nẵng,2,1,1,500000,Viễn thông,Campaign,iOS
ZLP000263,2024-01-15,18.0,Male,Thanh Hóa,3,1,1,500000,Thời trang,Campaign,Android
ZLP000264,2024-01-01,21.0,Male,Đà Nẵng,2,1,1,1000000,Giải trí,Organic,Android
ZLP000265,2024-01-31,26.0,Female,Hồ Chí Minh,1,1,1,1000000,Điện & Nước,Unknown,Android
ZLP000266,2024-08-28,20.0,Male,Hồ Chí Minh,1,1,1,2000000,Điện tử,Organic,Android
ZLP000267,2024-03-31,37.0,Male,Hải Phòng,2,1,1,2000000,Viễn thông,Campaign,iOS
ZLP000268,2024-04-30,19.0,Female,Hải Phòng,2,0,1,3000000,Điện & Nước,Organic,Android
ZLP000269,2024-03-01,25.0,Female,Hà Nội,1,1,1,1000000,Thực phẩm & Ăn uống,Social,Android
ZLP000270,2024-03-31,28.0,Male,Cần Thơ,2,1,1,1000000,Thời trang,Referral,iOS
ZLP000271,2024-01-31,36.0,Female,Hà Nội,1,1,1,2000000,Chăm sóc sức khỏe,Social,Unknown
ZLP000272,2023-01-01,19.0,Female,Nghệ An,3,0,1,2000000,Thời trang,Campaign,Android
ZLP000273,2024-11-26,34.0,Male,Nghệ An,3,1,1,1000000,Thực phẩm & Ăn uống,Referral,Android
ZLP000274,2023-04-06,28.0,Male,Thanh Hóa,3,1,1,3000000,Viễn thông,Campaign,Android
ZLP000275,2023-12-18,22.0,Female,Hải Phòng,2,0,1,1000000,Viễn thông,Unknown,Android
ZLP000276,2023-07-05,30.0,Female,An Giang,3,1,1,1000000,Chăm sóc sức khỏe,Social,Android
ZLP000277,2023-07-05,29.0,Female,Hồ Chí Minh,1,1,1,2000000,Điện & Nước,Unknown,Android
ZLP000278,2024-06-29,24.0,Male,Hải Phòng,2,1,1,1000000,Điện & Nước,Referral,Android
ZLP000279,2023-12-18,28.0,Male,Bình Dương,3,1,1,2000000,Điện tử,Organic,Unknown
ZLP000280,2024-06-29,25.0,Female,Nghệ An,3,1,1,2000000,Giải trí,Referral,iOS
ZLP000281,2023-11-02,28.0,Male,Đà Nẵng,2,0,1,1000000,Điện & Nước,Unknown,Android
ZLP000282,2023-11-02,31.0,Male,Hồ Chí Minh,1,1,1,5000000,Thời trang,Organic,Android
ZLP000283,2023-11-02,37.0,Female,Đà Nẵng,2,1,1,1000000,Viễn thông,Referral,Android
ZLP000284,2024-03-01,20.0,Male,Bình Dương,3,1,1,2000000,Điện & Nước,Campaign,Android
ZLP000285,2024-06-29,40.0,Female,Hồ Chí Minh,1,1,1,1000000,Chăm sóc sức khỏe,Social,Android
ZLP000286,2024-01-01,18.0,Female,Hà Nội,1,1,1,2000000,Thực phẩm & Ăn uống,Organic,Android
ZLP000287,2023-12-18,27.0,Male,Đà Nẵng,2,1,1,1000000,Điện & Nước,Organic,Android
ZLP000288,2024-11-26,31.0,Female,Hà Nội,1,1,1,3000000,Du lịch & Vận chuyển,Unknown,iOS
ZLP000289,2023-07-05,29.0,Female,Hà Nội,1,1,1,3000000,Thời trang,Organic,iOS
ZLP000290,2024-01-15,24.0,Female,Hồ Chí Minh,1,0,0,500000,Điện tử,Referral,iOS
ZLP000291,2023-12-18,26.0,Male,Nghệ An,3,0,1,500000,Thực phẩm & Ăn uống,Organic,Android
ZLP000292,2023-07-05,25.0,Male,Bình Dương,3,1,1,5000000,Viễn thông,Referral,iOS
ZLP000293,2023-11-02,24.0,Female,Hồ Chí Minh,1,1,0,3000000,Thực phẩm & Ăn uống,Social,Unknown
ZLP000294,2023-01-01,33.0,Female,Đồng Nai,3,1,1,2000000,Viễn thông,Organic,iOS
ZLP000295,2024-07-29,30.0,Female,Bình Dương,3,1,1,2000000,Viễn thông,Organic,iOS
ZLP000296,2024-03-01,23.0,Male,Hồ Chí Minh,1,1,1,3000000,Thời trang,Unknown,Unknown
ZLP000297,2024-06-29,33.0,Male,Hà Nội,1,1,1,1000000,Điện & Nước,Referral,Android
ZLP000298,2024-01-15,29.0,Female,Cần Thơ,2,1,1,2000000,Thực phẩm & Ăn uống,Organic,iOS
ZLP000299,2024-03-01,32.0,Male,Hà Nội,1,1,0,2000000,Thời trang,Campaign,Android
ZLP000300,2024-04-30,31.0,Male,Đồng Nai,3,1,0,3000000,Điện tử,Unknown,Android
ZLP000301,2024-08-28,27.0,Female,Hà Nội,1,1,1,500000,Thời trang,Organic,iOS
ZLP000302,2023-07-05,24.0,Female,Hồ Chí Minh,1,1,1,2000000,Du lịch & Vận chuyển,Referral,Android
ZLP000303,2023-12-02,32.0,Female,Thanh Hóa,3,1,1,2000000,Giải trí,Organic,Unknown
ZLP000304,2024-04-30,31.0,Female,Hồ Chí Minh,1,0,1,3000000,Du lịch & Vận chuyển,Campaign,Android
ZLP000305,2024-09-27,27.0,Male,Bình Dương,3,1,1,2000000,Điện tử,Social,Android
ZLP000306,2024-11-26,28.0,Female,Hồ Chí Minh,1,0,1,3000000,Điện tử,Unknown,Android
ZLP000307,2024-03-31,35.0,Male,Hà Nội,1,1,1,3000000,Điện & Nước,Unknown,iOS
ZLP000308,2023-10-03,24.0,Female,Hà Nội,1,1,1,2000000,Thời trang,Campaign,Android
ZLP000309,2023-07-05,31.0,Female,Hồ Chí Minh,1,1,1,1000000,Điện tử,Referral,Android
ZLP000310,2024-09-27,26.0,Female,Hà Nội,1,1,1,2000000,Thực phẩm & Ăn uống,Organic,iOS
ZLP000311,2024-01-01,26.0,Female,Hồ Chí Minh,1,1,1,3000000,Thực phẩm & Ăn uống,Campaign,Android
ZLP000312,2023-11-02,34.0,Female,Đà Nẵng,2,0,1,500000,Thời trang,Campaign,Android
ZLP000313,2024-09-27,32.0,Female,Cần Thơ,2,1,1,2000000,Du lịch & Vận chuyển,Organic,Android
ZLP000314,2023-07-05,32.0,Female,Hồ Chí Minh,1,1,1,1000000,Viễn thông,Unknown,Android
ZLP000315,2024-04-30,35.0,Female,Hải Phòng,2,1,1,500000,Thực phẩm & Ăn uống,Unknown,Android
ZLP000316,2024-03-01,28.0,Male,Hồ Chí Minh,1,1,1,2000000,Điện tử,Organic,Android
ZLP000317,2023-07-05,32.0,Male,Hồ Chí Minh,1,0,1,2000000,Viễn thông,Referral,iOS
ZLP000318,2023-12-02,26.0,Male,Cần Thơ,2,1,1,2000000,Chăm sóc sức khỏe,Organic,iOS
ZLP000319,2023-10-03,29.0,Female,Hà Nội,1,1,1,3000000,Điện tử,Organic,Android
ZLP000320,2024-03-01,27.0,Female,Hà Nội,1,1,1,500000,Thực phẩm & Ăn uống,Organic,iOS
ZLP000321,2024-01-01,28.0,Female,Hồ Chí Minh,1,1,1,1000000,Điện tử,Campaign,Android
ZLP000322,2023-01-01,31.0,Female,Đồng Nai,3,1,1,3000000,Viễn thông,Organic,Android
ZLP000323,2024-11-26,23.0,Female,Cần Thơ,2,1,1,2000000,Chăm sóc sức khỏe,Referral,Android
ZLP000324,2023-12-02,40.0,Female,Hồ Chí Minh,1,1,1,1000000,Điện & Nước,Unknown,Android
ZLP000325,2023-11-02,21.0,Male,Hà Nội,1,1,1,3000000,Thực phẩm & Ăn uống,Organic,Android
ZLP000326,2023-11-02,20.0,Male,Đồng Nai,3,1,1,3000000,Viễn thông,Referral,Android
ZLP000327,2023-10-03,34.0,Male,Đà Nẵng,2,0,1,2000000,Chăm sóc sức khỏe,Organic,iOS
ZLP000328,2024-11-26,32.0,Male,Hồ Chí Minh,1,1,1,3000000,Điện tử,Organic,Android
ZLP000329,2023-12-02,31.0,Female,Hà Nội,1,0,0,1000000,Chăm sóc sức khỏe,Organic,Android
ZLP000330,2023-12-18,31.0,Female,Hồ Chí Minh,1,1,1,1000000,Điện tử,Campaign,Android
ZLP000331,2024-07-29,27.0,Female,Đà Nẵng,2,1,1,3000000,Chăm sóc sức khỏe,Organic,Android
ZLP000332,2024-03-31,22.0,Female,Hải Phòng,2,1,1,2000000,Thực phẩm & Ăn uống,Referral,Android
ZLP000333,2023-12-18,28.0,Female,Hà Nội,1,0,1,1000000,Điện tử,Organic,iOS
ZLP000334,2024-08-28,23.0,Male,Hà Nội,1,1,1,2000000,Điện & Nước,Campaign,Android
ZLP000335,2024-05-30,33.0,Female,An Giang,3,1,1,2000000,Du lịch & Vận chuyển,Referral,iOS
ZLP000336,2023-11-02,27.0,Male,Đà Nẵng,2,1,1,1000000,Điện tử,Unknown,Android
ZLP000337,2024-03-31,23.0,Male,Đà Nẵng,2,1,1,2000000,Chăm sóc sức khỏe,Campaign,Android
ZLP000338,2024-09-27,26.0,Male,Hồ Chí Minh,1,1,1,500000,Chăm sóc sức khỏe,Organic,Android
ZLP000339,2024-01-15,30.0,Female,Cần Thơ,2,1,1,1000000,Viễn thông,Organic,Android
ZLP000340,2024-04-30,24.0,Male,Đà Nẵng,2,1,1,2000000,Viễn thông,Social,Android
ZLP000341,2024-11-26,23.0,Male,Hà Nội,1,0,1,1000000,Chăm sóc sức khỏe,Campaign,Android
ZLP000342,2024-04-30,27.0,Female,Thanh Hóa,3,1,1,1000000,Viễn thông,Social,Android
ZLP000343,2023-07-05,29.0,Female,Hải Phòng,2,1,1,3000000,Điện & Nước,Organic,iOS
ZLP000344,2023-11-02,24.0,Male,Bình Dương,3,1,1,2000000,Điện & Nước,Campaign,iOS
ZLP000345,2024-03-01,25.0,Male,Hồ Chí Minh,2,1,0,2000000,Viễn thông,Organic,Android
ZLP000346,2023-12-02,29.0,Female,Hà Nội,1,0,1,1000000,Điện & Nước,Campaign,Android
ZLP000347,2024-09-27,19.0,Male,Hồ Chí Minh,1,0,1,1000000,Chăm sóc sức khỏe,Campaign,Android
ZLP000348,2023-12-18,19.0,Female,Hà Nội,1,1,1,2000000,Thực phẩm & Ăn uống,Organic,iOS
ZLP000349,2024-01-01,23.0,Female,Đồng Nai,3,0,1,1000000,Viễn thông,Campaign,Android
ZLP000350,2024-04-30,26.0,Male,Hà Nội,1,1,1,2000000,Thời trang,Organic,iOS
ZLP000351,2024-01-15,29.0,Female,Hải Phòng,2,1,1,2000000,Điện & Nước,Social,Android
ZLP000352,2023-12-18,27.0,Male,Hồ Chí Minh,1,1,1,2000000,Điện tử,Campaign,iOS
ZLP000353,2023-07-05,27.0,Male,Đà Nẵng,2,1,1,1000000,Thực phẩm & Ăn uống,Referral,iOS
ZLP000354,2024-03-01,27.0,Male,Cần Thơ,2,1,1,1000000,Điện & Nước,Social,Android
ZLP000355,2024-07-29,27.0,Female,Đà Nẵng,2,1,1,5000000,Viễn thông,Unknown,iOS
ZLP000356,2024-04-30,27.0,Male,Hải Phòng,2,1,1,5000000,Điện tử,Campaign,iOS
ZLP000357,2023-12-18,27.0,Female,Thanh Hóa,3,1,1,2000000,Viễn thông,Organic,Android
ZLP000358,2023-10-03,26.0,Female,Hồ Chí Minh,1,1,1,3000000,Giải trí,Organic,Android
ZLP000359,2024-06-29,29.0,Male,Hồ Chí Minh,1,1,1,2000000,Du lịch & Vận chuyển,Organic,iOS
ZLP000360,2024-09-27,23.0,Male,Hồ Chí Minh,1,1,1,1000000,Chăm sóc sức khỏe,Campaign,iOS
ZLP000361,2023-12-18,31.0,Male,Bình Dương,3,1,0,1000000,Điện & Nước,Campaign,iOS
ZLP000362,2024-04-30,37.0,Male,Hà Nội,1,1,0,1000000,Thực phẩm & Ăn uống,Organic,Unknown
ZLP000363,2023-12-18,27.0,Female,Bình Dương,3,0,1,2000000,Viễn thông,Organic,iOS
ZLP000364,2024-01-15,30.0,Male,Hà Nội,1,0,1,2000000,Điện & Nước,Organic,Android
ZLP000365,2024-06-29,32.0,Female,Cần Thơ,2,1,1,5000000,Giải trí,Organic,Android
ZLP000366,2023-07-05,25.0,Male,Đồng Nai,3,1,0,3000000,Điện & Nước,Referral,Android
ZLP000367,2024-01-15,29.0,Male,Đà Nẵng,2,1,1,3000000,Viễn thông,Referral,Android
ZLP000368,2023-11-02,28.0,Female,Đà Nẵng,2,1,1,3000000,Du lịch & Vận chuyển,Campaign,iOS
ZLP000369,2023-12-02,28.0,Female,Hồ Chí Minh,1,1,1,3000000,Điện & Nước,Unknown,iOS
ZLP000370,2024-03-31,23.0,Male,Hà Nội,1,1,1,1000000,Thực phẩm & Ăn uống,Campaign,iOS
ZLP000371,2023-01-01,28.0,Male,Đà Nẵng,2,1,1,1000000,Giải trí,Campaign,Android
ZLP000372,2024-03-01,30.0,Female,Hà Nội,1,1,1,2000000,Viễn thông,Organic,iOS
ZLP000373,2023-12-02,36.0,Male,An Giang,3,1,1,2000000,Điện tử,Organic,Android
ZLP000374,2024-03-31,33.0,Male,An Giang,3,0,1,2000000,Điện & Nước,Referral,Android
ZLP000375,2023-10-03,40.0,Female,Đồng Nai,3,0,1,3000000,Thời trang,Unknown,Android
ZLP000376,2024-05-30,23.0,Female,Hà Nội,1,0,1,5000000,Thực phẩm & Ăn uống,Referral,Android
ZLP000377,2024-03-31,33.0,Female,Bình Dương,3,0,1,2000000,Điện tử,Organic,Android
ZLP000378,2024-11-26,29.0,Female,Hà Nội,1,1,1,2000000,Thực phẩm & Ăn uống,Organic,Android
ZLP000379,2024-08-28,41.0,Female,Hồ Chí Minh,1,1,1,3000000,Viễn thông,Campaign,iOS
ZLP000380,2023-12-02,23.0,Female,Hà Nội,1,1,1,500000,Thời trang,Referral,iOS
ZLP000381,2023-01-01,27.0,Female,Hồ Chí Minh,1,0,1,1000000,Điện & Nước,Organic,iOS
ZLP000382,2024-03-31,24.0,Female,Hà Nội,1,1,1,3000000,Chăm sóc sức khỏe,Referral,Android
ZLP000383,2024-03-01,18.0,Female,Hà Nội,1,1,1,3000000,Điện tử,Campaign,Android
ZLP000384,2023-01-01,24.0,Male,Nghệ An,3,1,1,2000000,Thời trang,Social,Android
ZLP000385,2023-10-03,23.0,Male,Hà Nội,1,1,1,3000000,Thực phẩm & Ăn uống,Campaign,iOS
ZLP000386,2024-03-01,28.0,Female,An Giang,3,1,1,1000000,Du lịch & Vận chuyển,Referral,Android
ZLP000387,2024-08-28,30.0,Female,Hồ Chí Minh,1,0,0,2000000,Thời trang,Organic,Android
ZLP000388,2024-08-28,39.0,Male,Hồ Chí Minh,1,0,0,2000000,Viễn thông,Referral,Android
ZLP000389,2023-10-03,33.0,Female,Đà Nẵng,2,1,1,1000000,Chăm sóc sức khỏe,Social,Android
ZLP000390,2023-12-18,24.0,Male,Cần Thơ,2,1,1,1000000,Thời trang,Social,iOS
ZLP000391,2023-04-06,22.0,Female,Hồ Chí Minh,1,1,1,5000000,Điện & Nước,Organic,Android
ZLP000392,2024-01-01,30.0,Female,Hồ Chí Minh,1,0,1,1000000,Điện & Nước,Referral,Android
ZLP000393,2024-05-30,20.0,Female,Hà Nội,1,0,1,1000000,Du lịch & Vận chuyển,Unknown,Android
ZLP000394,2024-06-29,38.0,Male,Hà Nội,1,1,1,2000000,Viễn thông,Referral,Android
ZLP000395,2024-01-15,35.0,Female,Bình Dương,3,1,1,500000,Điện tử,Organic,Android
ZLP000396,2023-07-05,25.0,Male,Đà Nẵng,2,1,1,3000000,Điện & Nước,Social,Android
ZLP000397,2023-12-18,18.0,Male,Hồ Chí Minh,1,1,1,1000000,Thời trang,Organic,Android
ZLP000398,2024-09-27,36.0,Male,An Giang,3,0,1,2000000,Viễn thông,Organic,iOS
ZLP000399,2023-11-02,27.0,Female,Hà Nội,1,1,1,1000000,Điện & Nước,Campaign,Android
ZLP000400,2023-12-02,35.0,Female,Bình Dương,3,1,1,3000000,Chăm sóc sức khỏe,Organic,Android
ZLP000401,2024-05-30,18.0,Male,Đồng Nai,3,1,1,2000000,Chăm sóc sức khỏe,Organic,Android
ZLP000402,2024-04-30,24.0,Female,Nghệ An,3,1,1,2000000,Điện tử,Campaign,Android
ZLP000403,2024-08-28,28.0,Female,Hà Nội,1,1,0,5000000,Điện & Nước,Referral,Android
ZLP000404,2023-12-18,28.0,Female,Cần Thơ,2,1,0,500000,Viễn thông,Unknown,Android
ZLP000405,2024-01-15,25.0,Female,Hà Nội,1,0,1,2000000,Thực phẩm & Ăn uống,Referral,Android
ZLP000406,2024-01-01,31.0,Male,Cần Thơ,2,1,0,5000000,Điện tử,Social,iOS
ZLP000407,2024-09-27,21.0,Female,Hà Nội,1,1,1,2000000,Điện tử,Campaign,Android
ZLP000408,2024-05-30,27.0,Female,Hà Nội,1,1,1,3000000,Thời trang,Campaign,Android
ZLP000409,2024-06-29,28.0,Male,Hồ Chí Minh,2,1,1,500000,Chăm sóc sức khỏe,Referral,iOS
ZLP000410,2023-10-03,31.0,Male,Hồ Chí Minh,1,1,1,500000,Thực phẩm & Ăn uống,Referral,iOS
ZLP000411,2024-06-29,32.0,Male,Hải Phòng,2,1,1,500000,Thời trang,Campaign,Android
ZLP000412,2024-01-01,21.0,Male,Hải Phòng,2,0,1,5000000,Điện & Nước,Organic,iOS
ZLP000413,2023-01-01,18.0,Female,Đà Nẵng,2,0,1,5000000,Thực phẩm & Ăn uống,Campaign,Android
ZLP000414,2023-04-06,35.0,Female,Hà Nội,1,1,1,1000000,Thực phẩm & Ăn uống,Campaign,Android
ZLP000415,2024-03-31,29.0,Female,Hà Nội,1,1,1,1000000,Thời trang,Organic,Android
ZLP000416,2023-12-18,23.0,Female,Thanh Hóa,3,1,1,1000000,Thực phẩm & Ăn uống,Social,Unknown
ZLP000417,2024-07-29,37.0,Male,Hồ Chí Minh,1,0,1,1000000,Viễn thông,Campaign,iOS
ZLP000418,2024-04-30,28.0,Female,Đà Nẵng,2,1,1,1000000,Viễn thông,Referral,Android
ZLP000419,2023-01-01,35.0,Male,Bình Dương,3,1,1,3000000,Điện & Nước,Organic,Android
ZLP000420,2024-04-30,28.0,Female,Nghệ An,3,1,1,3000000,Điện tử,Campaign,iOS
ZLP000421,2023-10-03,40.0,Male,Đồng Nai,3,1,0,3000000,Thời trang,Unknown,Android
ZLP000422,2023-12-18,38.0,Female,Cần Thơ,2,1,1,2000000,Thời trang,Organic,Android
ZLP000423,2024-03-01,26.0,Male,Hồ Chí Minh,1,1,1,3000000,Thời trang,Campaign,Android
ZLP000424,2024-07-29,33.0,Male,Hà Nội,1,1,1,3000000,Thực phẩm & Ăn uống,Campaign,Android
ZLP000425,2024-01-01,31.0,Male,Hồ Chí Minh,1,1,1,2000000,Điện tử,Campaign,Android
ZLP000426,2024-06-29,36.0,Female,Hải Phòng,2,1,1,1000000,Du lịch & Vận chuyển,Referral,iOS
ZLP000427,2024-05-30,22.0,Female,Bình Dương,3,1,0,1000000,Thực phẩm & Ăn uống,Campaign,Android
ZLP000428,2023-12-18,32.0,Male,Bình Dương,3,0,1,2000000,Thực phẩm & Ăn uống,Referral,iOS
ZLP000429,2024-01-15,34.0,Female,Cần Thơ,2,1,1,5000000,Điện & Nước,Campaign,Android
ZLP000430,2024-04-30,18.0,Female,Đà Nẵng,2,0,1,2000000,Điện tử,Organic,iOS
ZLP000431,2023-04-06,20.0,Female,Hồ Chí Minh,1,1,1,5000000,Thời trang,Unknown,iOS
ZLP000432,2024-08-28,18.0,Female,Hà Nội,1,1,1,500000,Giải trí,Organic,Android
ZLP000433,2024-05-30,26.0,Male,Hồ Chí Minh,1,1,1,3000000,Thời trang,Campaign,iOS
ZLP000434,2023-11-02,32.0,Male,Bình Dương,3,1,1,3000000,Viễn thông,Organic,iOS
ZLP000435,2024-11-26,37.0,Female,Hồ Chí Minh,1,1,1,2000000,Thời trang,Unknown,iOS
ZLP000436,2023-10-03,28.0,Female,Bình Dương,3,1,1,5000000,Giải trí,Unknown,Android
ZLP000437,2024-08-28,37.0,Female,Bình Dương,3,1,1,2000000,Điện tử,Campaign,Android
ZLP000438,2023-12-02,19.0,Female,Hà Nội,1,0,1,1000000,Điện & Nước,Organic,Android
ZLP000439,2024-05-30,18.0,Male,Hồ Chí Minh,1,0,1,1000000,Thực phẩm & Ăn uống,Unknown,Android
ZLP000440,2024-01-01,27.0,Female,Hà Nội,1,1,1,2000000,Viễn thông,Organic,iOS
ZLP000441,2024-05-30,30.0,Male,Hà Nội,1,1,1,5000000,Chăm sóc sức khỏe,Referral,Android
ZLP000442,2023-10-03,27.0,Other,Bình Dương,3,0,1,500000,Thời trang,Unknown,iOS
ZLP000443,2023-11-02,18.0,Female,Hồ Chí Minh,1,0,1,2000000,Chăm sóc sức khỏe,Referral,iOS
ZLP000444,2023-07-05,27.0,Female,Đồng Nai,3,1,1,3000000,Điện & Nước,Social,Android
ZLP000445,2024-07-29,20.0,Female,Đồng Nai,3,1,1,1000000,Du lịch & Vận chuyển,Organic,Unknown
ZLP000446,2023-12-02,32.0,Male,Hồ Chí Minh,1,1,1,1000000,Điện & Nước,Unknown,iOS
ZLP000447,2024-04-30,30.0,Male,Bình Dương,3,1,1,1000000,Thực phẩm & Ăn uống,Organic,Android
ZLP000448,2024-06-29,22.0,Female,Cần Thơ,2,1,1,1000000,Điện & Nước,Organic,Android
ZLP000449,2024-08-28,24.0,Female,Bình Dương,3,1,1,1000000,Viễn thông,Social,Android
ZLP000450,2023-07-05,21.0,Male,Hồ Chí Minh,1,1,1,1000000,Giải trí,Campaign,Android
ZLP000451,2024-08-28,27.0,Female,Hồ Chí Minh,1,1,1,1000000,Điện & Nước,Unknown,Android
ZLP000452,2023-11-02,33.0,Female,Hồ Chí Minh,1,1,1,2000000,Điện & Nước,Social,iOS
ZLP000453,2024-05-30,22.0,Male,Hà Nội,1,0,1,2000000,Du lịch & Vận chuyển,Referral,Android
ZLP000454,2024-04-30,31.0,Male,Đồng Nai,3,1,1,3000000,Điện tử,Organic,iOS
ZLP000455,2023-01-01,24.0,Female,Bình Dương,3,1,1,2000000,Thực phẩm & Ăn uống,Referral,Android
ZLP000456,2023-11-02,23.0,Female,An Giang,3,1,1,5000000,Điện & Nước,Organic,Android
ZLP000457,2024-01-15,27.0,Female,Hồ Chí Minh,1,0,1,3000000,Chăm sóc sức khỏe,Organic,Android
ZLP000458,2023-12-18,21.0,Female,Hồ Chí Minh,1,1,1,5000000,Thực phẩm & Ăn uống,Referral,iOS
ZLP000459,2024-09-27,24.0,Male,Bình Dương,3,1,1,2000000,Viễn thông,Unknown,Android
ZLP000460,2023-12-18,20.0,Female,Hồ Chí Minh,1,1,1,3000000,Thực phẩm & Ăn uống,Social,iOS
ZLP000461,2024-09-27,39.0,Male,Hà Nội,1,0,0,3000000,Thực phẩm & Ăn uống,Campaign,Android
ZLP000462,2024-01-01,28.0,Male,Đà Nẵng,2,1,1,1000000,Thời trang,Social,Android
ZLP000463,2024-11-26,23.0,Female,Hồ Chí Minh,1,0,1,1000000,Chăm sóc sức khỏe,Unknown,iOS
ZLP000464,2024-05-30,29.0,Female,Cần Thơ,2,1,1,2000000,Chăm sóc sức khỏe,Campaign,Unknown
ZLP000465,2024-06-29,27.0,Male,Hà Nội,1,1,1,1000000,Điện tử,Organic,iOS
ZLP000466,2023-07-05,26.0,Male,Cần Thơ,2,1,1,1000000,Điện tử,Organic,Android
ZLP000467,2024-03-01,31.0,Female,Hải Phòng,2,1,1,2000000,Điện tử,Campaign,Android
ZLP000468,2023-10-03,32.0,Female,Hồ Chí Minh,1,1,1,2000000,Điện tử,Organic,Android
ZLP000469,2023-12-02,24.0,Female,Nghệ An,3,1,1,5000000,Chăm sóc sức khỏe,Campaign,Android
ZLP000470,2024-03-01,24.0,Female,Đà Nẵng,2,1,1,2000000,Thời trang,Referral,Android
ZLP000471,2024-04-30,26.0,Female,An Giang,3,1,1,2000000,Thực phẩm & Ăn uống,Campaign,Android
ZLP000472,2023-04-06,18.0,Female,Hồ Chí Minh,1,1,1,1000000,Điện tử,Unknown,Android
ZLP000473,2024-01-31,18.0,Male,Cần Thơ,2,1,1,2000000,Điện & Nước,Campaign,Android
ZLP000474,2024-01-31,27.0,Male,Hà Nội,1,1,1,2000000,Chăm sóc sức khỏe,Organic,iOS
ZLP000475,2023-07-05,37.0,Male,Đồng Nai,3,0,1,3000000,Du lịch & Vận chuyển,Campaign,Android
ZLP000476,2024-01-15,26.0,Female,Cần Thơ,2,1,0,2000000,Viễn thông,Unknown,Android
ZLP000477,2024-04-30,31.0,Female,Hà Nội,1,1,1,2000000,Thời trang,Organic,Android
ZLP000478,2023-04-06,29.0,Female,An Giang,3,1,1,2000000,Điện & Nước,Organic,iOS
ZLP000479,2024-05-30,46.0,Male,Hà Nội,1,1,1,3000000,Điện tử,Referral,Android
ZLP000480,2024-01-31,34.0,Male,Hồ Chí Minh,1,1,1,5000000,Thời trang,Organic,Android
ZLP000481,2024-06-29,27.0,Male,Cần Thơ,2,0,0,1000000,Điện tử,Social,Android
ZLP000482,2023-11-02,22.0,Male,Cần Thơ,2,1,1,2000000,Điện & Nước,Campaign,Android
ZLP000483,2024-06-29,18.0,Female,Hà Nội,1,1,1,3000000,Chăm sóc sức khỏe,Social,Android
ZLP000484,2023-07-05,29.0,Female,Hà Nội,1,1,1,3000000,Viễn thông,Campaign,Android
ZLP000485,2023-12-18,23.0,Female,Nghệ An,3,1,1,2000000,Điện tử,Organic,Android
ZLP000486,2023-11-02,19.0,Female,Bình Dương,3,0,1,1000000,Thời trang,Campaign,Android
ZLP000487,2024-07-29,24.0,Female,Hồ Chí Minh,1,1,1,1000000,Điện tử,Campaign,Android
ZLP000488,2024-04-30,21.0,Female,Hồ Chí Minh,1,1,1,2000000,Điện & Nước,Social,Android
